"","city_code7","city_IPARDES","year","population"
"7918","4124202","Santo Antônio do Caiuá","2009",2733
"7919","4124301","Santo Antônio do Paraíso","2009",2315
"7920","4124400","Santo Antônio do Sudoeste","2009",19386
"7921","4124509","Santo Inácio","2009",4956
"7922","4124608","São Carlos do Ivaí","2009",5990
"7923","4124707","São Jerônimo da Serra","2009",11905
"7924","4124806","São João","2009",11187
"7925","4124905","São João do Caiuá","2009",6152
"7926","4125001","São João do Ivaí","2009",11890
"7927","4125100","São João do Triunfo","2009",14399
"7928","4125308","São Jorge do Ivaí","2009",5382
"7929","4125357","São Jorge do Patrocínio","2009",6080
"7930","4125209","São Jorge d'Oeste","2009",9195
"7931","4125407","São José da Boa Vista","2009",6320
"7932","4125456","São José das Palmeiras","2009",3942
"7933","4125506","São José dos Pinhais","2009",279297
"7934","4125555","São Manoel do Paraná","2009",2170
"7935","4125605","São Mateus do Sul","2009",41188
"7936","4125704","São Miguel do Iguaçu","2009",26451
"7937","4125753","São Pedro do Iguaçu","2009",6561
"7938","4125803","São Pedro do Ivaí","2009",9921
"7939","4125902","São Pedro do Paraná","2009",2561
"7940","4126009","São Sebastião da Amoreira","2009",9012
"7941","4126108","São Tomé","2009",5522
"7942","4126207","Sapopema","2009",6800
"7943","4126256","Sarandi","2009",84651
"7944","4126272","Saudade do Iguaçu","2009",5187
"7945","4126306","Sengés","2009",20445
"7946","4126355","Serranópolis do Iguaçu","2009",4362
"7947","4126405","Sertaneja","2009",5924
"7948","4126504","Sertanópolis","2009",16103
"7949","4126603","Siqueira Campos","2009",17411
"7950","4126652","Sulina","2009",3434
"7951","4126678","Tamarana","2009",11577
"7952","4126702","Tamboara","2009",4804
"7953","4126801","Tapejara","2009",15367
"7954","4126900","Tapira","2009",5904
"7955","4127007","Teixeira Soares","2009",10548
"7956","4127106","Telêmaco Borba","2009",69278
"7957","4127205","Terra Boa","2009",15069
"7958","4127304","Terra Rica","2009",15060
"7959","4127403","Terra Roxa","2009",16734
"7960","4127502","Tibagi","2009",19421
"7961","4127601","Tijucas do Sul","2009",13762
"7962","4127700","Toledo","2009",116774
"7963","4127809","Tomazina","2009",8808
"7964","4127858","Três Barras do Paraná","2009",12088
"7965","4127882","Tunas do Paraná","2009",6753
"7966","4127908","Tuneiras do Oeste","2009",8777
"7967","4127957","Tupãssi","2009",7947
"7968","4127965","Turvo","2009",14363
"7969","4128005","Ubiratã","2009",21558
"7970","4128104","Umuarama","2009",99606
"7971","4128203","União da Vitória","2009",53466
"7972","4128302","Uniflor","2009",2495
"7973","4128401","Uraí","2009",11774
"7974","4128534","Ventania","2009",11239
"7975","4128559","Vera Cruz do Oeste","2009",9257
"7976","4128609","Verê","2009",8078
"7977","4128658","Virmond","2009",4181
"7978","4128708","Vitorino","2009",6531
"7979","4128500","Wenceslau Braz","2009",19090
"7980",NA,"Xambrê","2009",5829
"7981","4100103","Abatiá","2010",7928
"7982","4100202","Adrianópolis","2010",6856
"7983","4100301","Agudos do Sul","2010",8735
"7984","4100400","Almirante Tamandaré","2010",97523
"7985","4100459","Altamira do Paraná","2010",3799
"7986","4128625","Alto Paraíso","2010",3217
"7987","4100608","Alto Paraná","2010",13435
"7988","4100707","Alto Piquiri","2010",10406
"7989","4100509","Altônia","2010",20764
"7990","4100806","Alvorada do Sul","2010",9255
"7991","4100905","Amaporã","2010",5447
"7992","4101002","Ampére","2010",18041
"7993","4101051","Anahy","2010",2926
"7994","4101101","Andirá","2010",21964
"7995","4101150","Ângulo","2010",2893
"7996","4101200","Antonina","2010",17743
"7997","4101309","Antônio Olinto","2010",7750
"7998","4101408","Apucarana","2010",121290
"7999","4101507","Arapongas","2010",103025
"8000","4101606","Arapoti","2010",26998
"8001","4101655","Arapuã","2010",4017
"8002","4101705","Araruna","2010",12962
"8003","4101804","Araucária","2010",117964
"8004","4101853","Ariranha do Ivaí","2010",2533
"8005","4101903","Assaí","2010",16112
"8006","4102000","Assis Chateaubriand","2010",33023
"8007","4102109","Astorga","2010",25164
"8008","4102208","Atalaia","2010",3645
"8009","4102307","Balsa Nova","2010",11252
"8010","4102406","Bandeirantes","2010",32994
"8011","4102505","Barbosa Ferraz","2010",13995
"8012","4102703","Barra do Jacaré","2010",2860
"8013","4102604","Barracão","2010",9267
"8014","4102752","Bela Vista da Caroba","2010",4176
"8015","4102802","Bela Vista do Paraíso","2010",15496
"8016","4102901","Bituruna","2010",16803
"8017","4103008","Boa Esperança","2010",4742
"8018","4103024","Boa Esperança do Iguaçu","2010",2898
"8019","4103040","Boa Ventura de São Roque","2010",6964
"8020","4103057","Boa Vista da Aparecida","2010",7919
"8021","4103107","Bocaiúva do Sul","2010",9989
"8022","4103156","Bom Jesus do Sul","2010",3879
"8023","4103206","Bom Sucesso","2010",6676
"8024","4103222","Bom Sucesso do Sul","2010",3075
"8025","4103305","Borrazópolis","2010",8235
"8026","4103354","Braganey","2010",6209
"8027","4103370","Brasilândia do Sul","2010",3260
"8028","4103404","Cafeara","2010",2853
"8029","4103453","Cafelândia","2010",14034
"8030","4103479","Cafezal do Sul","2010",4313
"8031","4103503","Califórnia","2010",7767
"8032","4103602","Cambará","2010",25102
"8033","4103701","Cambé","2010",97329
"8034","4103800","Cambira","2010",7142
"8035","4103909","Campina da Lagoa","2010",16243
"8036","4103958","Campina do Simão","2010",4272
"8037","4104006","Campina Grande do Sul","2010",36825
"8038","4104055","Campo Bonito","2010",4385
"8039","4104105","Campo do Tenente","2010",6715
"8040","4104204","Campo Largo","2010",112548
"8041","4104253","Campo Magro","2010",23607
"8042","4104303","Campo Mourão","2010",85896
"8043","4104402","Cândido de Abreu","2010",18100
"8044","4104428","Candói","2010",16271
"8045","4104451","Cantagalo","2010",12733
"8046","4104501","Capanema","2010",18681
"8047","4104600","Capitão Leônidas Marques","2010",13870
"8048","4104659","Carambeí","2010",17537
"8049","4104709","Carlópolis","2010",13581
"8050","4104808","Cascavel","2010",296254
"8051","4104907","Castro","2010",68071
"8052","4105003","Catanduvas","2010",9673
"8053","4105102","Centenário do Sul","2010",11474
"8054","4105201","Cerro Azul","2010",18660
"8055","4105300","Céu Azul","2010",11413
"8056","4105409","Chopinzinho","2010",19517
"8057","4105508","Cianorte","2010",68629
"8058","4105607","Cidade Gaúcha","2010",11079
"8059","4105706","Clevelândia","2010",17995
"8060","4105805","Colombo","2010",247268
"8061","4105904","Colorado","2010",21789
"8062","4106001","Congonhinhas","2010",9035
"8063","4106100","Conselheiro Mairinck","2010",3700
"8064","4106209","Contenda","2010",15728
"8065","4106308","Corbélia","2010",15850
"8066","4106407","Cornélio Procópio","2010",48544
"8067","4106456","Coronel Domingos Soares","2010",7864
"8068","4106506","Coronel Vivida","2010",21830
"8069","4106555","Corumbataí do Sul","2010",4220
"8070","4106803","Cruz Machado","2010",19132
"8071","4106571","Cruzeiro do Iguaçu","2010",4225
"8072","4106605","Cruzeiro do Oeste","2010",20856
"8073","4106704","Cruzeiro do Sul","2010",4574
"8074","4106852","Cruzmaltina","2010",3128
"8075","4106902","Curitiba","2010",1851215
"8076","4107009","Curiúva","2010",15217
"8077","4107108","Diamante do Norte","2010",5668
"8078","4107124","Diamante do Sul","2010",3791
"8079","4107157","Diamante D'Oeste","2010",5129
"8080","4107207","Dois Vizinhos","2010",35707
"8081","4107256","Douradina","2010",6853
"8082","4107306","Doutor Camargo","2010",5753
"8083","4128633","Doutor Ulysses","2010",6145
"8084","4107405","Enéas Marques","2010",6066
"8085","4107504","Engenheiro Beltrão","2010",14280
"8086","4107538","Entre Rios do Oeste","2010",4113
"8087","4107520","Esperança Nova","2010",1836
"8088","4107546","Espigão Alto do Iguaçu","2010",5200
"8089","4107553","Farol","2010",3354
"8090","4107603","Faxinal","2010",16032
"8091","4107652","Fazenda Rio Grande","2010",80868
"8092","4107702","Fênix","2010",5017
"8093","4107736","Fernandes Pinheiro","2010",5696
"8094","4107751","Figueira","2010",8485
"8095","4107850","Flor da Serra do Sul","2010",4742
"8096","4107801","Floraí","2010",5158
"8097","4107900","Floresta","2010",5417
"8098","4108007","Florestópolis","2010",11795
"8099","4108106","Flórida","2010",2535
"8100","4108205","Formosa do Oeste","2010",7453
"8101","4108304","Foz do Iguaçu","2010",325137
"8102","4108452","Foz do Jordão","2010",5881
"8103","4108320","Francisco Alves","2010",6389
"8104","4108403","Francisco Beltrão","2010",76311
"8105","4108502","General Carneiro","2010",15275
"8106","4108551","Godoy Moreira","2010",3616
"8107","4108601","Goioerê","2010",29704
"8108","4108650","Goioxim","2010",8240
"8109","4108700","Grandes Rios","2010",7839
"8110","4108809","Guaíra","2010",29664
"8111","4108908","Guairaçá","2010",5867
"8112","4108957","Guamiranga","2010",7918
"8113","4109005","Guapirama","2010",3645
"8114","4109104","Guaporema","2010",2250
"8115","4109203","Guaraci","2010",5183
"8116","4109302","Guaraniaçu","2010",16161
"8117","4109401","Guarapuava","2010",172728
"8118","4109500","Guaraqueçaba","2010",7843
"8119","4109609","Guaratuba","2010",32806
"8120","4109658","Honório Serpa","2010",6180
"8121","4109708","Ibaiti","2010",29441
"8122","4109757","Ibema","2010",6144
"8123","4109807","Ibiporã","2010",47514
"8124","4109906","Icaraíma","2010",9296
"8125","4110003","Iguaraçu","2010",3907
"8126","4110052","Iguatu","2010",2372
"8127","4110078","Imbaú","2010",12040
"8128","4110102","Imbituva","2010",28660
"8129","4110201","Inácio Martins","2010",11431
"8130","4110300","Inajá","2010",2876
"8131","4110409","Indianópolis","2010",4258
"8132","4110508","Ipiranga","2010",14655
"8133","4110607","Iporã","2010",15227
"8134","4110656","Iracema do Oeste","2010",2567
"8135","4110706","Irati","2010",56483
"8136","4110805","Iretama","2010",11510
"8137","4110904","Itaguajé","2010",4589
"8138","4110953","Itaipulândia","2010",9349
"8139","4111001","Itambaracá","2010",7128
"8140","4111100","Itambé","2010",6082
"8141","4111209","Itapejara d'Oeste","2010",11270
"8142","4111258","Itaperuçu","2010",23501
"8143","4111308","Itaúna do Sul","2010",3621
"8144","4111407","Ivaí","2010",13533
"8145","4111506","Ivaiporã","2010",32157
"8146","4111555","Ivaté","2010",8294
"8147","4111605","Ivatuba","2010",2786
"8148","4111704","Jaboti","2010",5307
"8149","4111803","Jacarezinho","2010",40582
"8150","4111902","Jaguapitã","2010",12414
"8151","4112009","Jaguariaíva","2010",33244
"8152","4112108","Jandaia do Sul","2010",20159
"8153","4112207","Janiópolis","2010",6983
"8154","4112306","Japira","2010",4797
"8155","4112405","Japurá","2010",8663
"8156","4112504","Jardim Alegre","2010",14976
"8157","4112603","Jardim Olinda","2010",1494
"8158","4112702","Jataizinho","2010",11604
"8159","4112751","Jesuítas","2010",8849
"8160","4112801","Joaquim Távora","2010",10755
"8161","4112900","Jundiaí do Sul","2010",3777
"8162","4112959","Juranda","2010",7822
"8163","4113007","Jussara","2010",6240
"8164","4113106","Kaloré","2010",4718
"8165","4113205","Lapa","2010",42933
"8166","4113254","Laranjal","2010",6339
"8167","4113304","Laranjeiras do Sul","2010",31641
"8168","4113403","Leópolis","2010",4316
"8169","4113429","Lidianópolis","2010",4083
"8170","4113452","Lindoeste","2010",5419
"8171","4113502","Loanda","2010",20103
"8172","4113601","Lobato","2010",4405
"8173","4113700","Londrina","2010",510707
"8174","4113734","Luiziana","2010",7357
"8175","4113759","Lunardelli","2010",5094
"8176","4113809","Lupionópolis","2010",4538
"8177","4113908","Mallet","2010",12784
"8178","4114005","Mamborê","2010",14332
"8179","4114104","Mandaguaçu","2010",19270
"8180","4114203","Mandaguari","2010",33109
"8181","4114302","Mandirituba","2010",21885
"8182","4114351","Manfrinópolis","2010",3283
"8183","4114401","Mangueirinha","2010",17526
"8184","4114500","Manoel Ribas","2010",13113
"8185","4114609","Marechal Cândido Rondon","2010",47048
"8186","4114708","Maria Helena","2010",6115
"8187","4114807","Marialva","2010",31397
"8188","4114906","Marilândia do Sul","2010",9197
"8189","4115002","Marilena","2010",6704
"8190","4115101","Mariluz","2010",10861
"8191","4115200","Maringá","2010",335511
"8192","4115309","Mariópolis","2010",5944
"8193","4115358","Maripá","2010",5673
"8194","4115408","Marmeleiro","2010",13463
"8195","4115457","Marquinho","2010",5258
"8196","4115507","Marumbi","2010",4154
"8197","4115606","Matelândia","2010",16217
"8198","4115705","Matinhos","2010",23925
"8199","4115739","Mato Rico","2010",4205
"8200","4115754","Mauá da Serra","2010",8446
"8201","4115804","Medianeira","2010",39857
"8202","4115853","Mercedes","2010",4902
"8203","4115903","Mirador","2010",2371
"8204","4116000","Miraselva","2010",1946
"8205","4116059","Missal","2010",10760
"8206","4116109","Moreira Sales","2010",13238
"8207","4116208","Morretes","2010",17000
"8208","4116307","Munhoz de Melo","2010",3714
"8209","4116406","Nossa Senhora das Graças","2010",4055
"8210","4116505","Nova Aliança do Ivaí","2010",1434
"8211","4116604","Nova América da Colina","2010",3331
"8212","4116703","Nova Aurora","2010",11636
"8213","4116802","Nova Cantu","2010",7481
"8214","4116901","Nova Esperança","2010",26591
"8215","4116950","Nova Esperança do Sudoeste","2010",5337
"8216","4117008","Nova Fátima","2010",8259
"8217","4117057","Nova Laranjeiras","2010",11577
"8218","4117107","Nova Londrina","2010",12898
"8219","4117206","Nova Olímpia","2010",5391
"8220","4117255","Nova Prata do Iguaçu","2010",10822
"8221","4117214","Nova Santa Bárbara","2010",3984
"8222","4117222","Nova Santa Rosa","2010",7965
"8223","4117271","Nova Tebas","2010",8283
"8224","4117297","Novo Itacolomi","2010",2808
"8225","4117305","Ortigueira","2010",25002
"8226","4117404","Ourizona","2010",3380
"8227","4117453","Ouro Verde do Oeste","2010",5648
"8228","4117503","Paiçandu","2010",36876
"8229","4117602","Palmas","2010",43409
"8230","4117701","Palmeira","2010",32401
"8231","4117800","Palmital","2010",15548
"8232","4117909","Palotina","2010",28966
"8233","4118006","Paraíso do Norte","2010",11939
"8234","4118105","Paranacity","2010",9946
"8235","4118204","Paranaguá","2010",139796
"8236","4118303","Paranapoema","2010",2818
"8237","4118402","Paranavaí","2010",82716
"8238","4118451","Pato Bragado","2010",4947
"8239","4118501","Pato Branco","2010",70160
"8240","4118600","Paula Freitas","2010",5751
"8241","4118709","Paulo Frontin","2010",7398
"8242","4118808","Peabiru","2010",13347
"8243","4118857","Perobal","2010",5163
"8244","4118907","Pérola","2010",9665
"8245","4119004","Pérola d'Oeste","2010",7202
"8246","4119103","Piên","2010",11811
"8247","4119152","Pinhais","2010",118319
"8248","4119251","Pinhal de São Bento","2010",2600
"8249","4119202","Pinhalão","2010",6005
"8250","4119301","Pinhão","2010",30295
"8251","4119400","Piraí do Sul","2010",24374
"8252","4119509","Piraquara","2010",87285
"8253","4119608","Pitanga","2010",35052
"8254","4119657","Pitangueiras","2010",2822
"8255","4119707","Planaltina do Paraná","2010",3864
"8256","4119806","Planalto","2010",13983
"8257","4119905","Ponta Grossa","2010",314681
"8258","4119954","Pontal do Paraná","2010",17820
"8259","4120002","Porecatu","2010",14189
"8260","4120101","Porto Amazonas","2010",4348
"8261","4120150","Porto Barreiro","2010",3768
"8262","4120200","Porto Rico","2010",2521
"8263","4120309","Porto Vitória","2010",3833
"8264","4120333","Prado Ferreira","2010",3510
"8265","4120358","Pranchita","2010",5885
"8266","4120408","Presidente Castelo Branco","2010",4934
"8267","4120507","Primeiro de Maio","2010",11126
"8268","4120606","Prudentópolis","2010",51008
"8269","4120655","Quarto Centenário","2010",4881
"8270","4120705","Quatiguá","2010",7148
"8271","4120804","Quatro Barras","2010",19277
"8272","4120853","Quatro Pontes","2010",3800
"8273","4120903","Quedas do Iguaçu","2010",31976
"8274","4121000","Querência do Norte","2010",12306
"8275","4121109","Quinta do Sol","2010",5189
"8276","4121208","Quitandinha","2010",16608
"8277","4121257","Ramilândia","2010",4365
"8278","4121307","Rancho Alegre","2010",4083
"8279","4121356","Rancho Alegre D'Oeste","2010",2976
"8280","4121406","Realeza","2010",16288
"8281","4121505","Rebouças","2010",14637
"8282","4121604","Renascença","2010",6937
"8283","4121703","Reserva","2010",25148
"8284","4121752","Reserva do Iguaçu","2010",7449
"8285","4121802","Ribeirão Claro","2010",11246
"8286","4121901","Ribeirão do Pinhal","2010",13584
"8287","4122008","Rio Azul","2010",13760
"8288","4122107","Rio Bom","2010",3292
"8289","4122156","Rio Bonito do Iguaçu","2010",15121
"8290","4122172","Rio Branco do Ivaí","2010",4006
