"","Localidade","Variável","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"1638","Santa Izabel do Oeste","Profissionais de Saúde - Enfermeiros",8,8,10,10,10,9,9,10,10,10,11
"1639","Santa Izabel do Oeste","Profissionais de Saúde - Dentistas",6,7,7,7,7,7,7,7,8,7,7
"1640","Santa Izabel do Oeste","Profissionais de Saúde - Farmacêuticos",3,2,2,2,2,3,3,3,3,3,3
"1641","Santa Lúcia","Profissionais de Saúde - Total",5,4,5,3,6,6,6,9,8,8,8
"1642","Santa Lúcia","Profissionais de Saúde - Médicos",2,1,1,NA,3,2,2,4,3,3,2
"1643","Santa Lúcia","Profissionais de Saúde - Enfermeiros",3,3,3,3,3,3,3,4,4,4,4
"1644","Santa Lúcia","Profissionais de Saúde - Dentistas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"1645","Santa Lúcia","Profissionais de Saúde - Farmacêuticos",NA,NA,1,NA,NA,1,1,1,1,1,1
"1646","Santa Maria do Oeste","Profissionais de Saúde - Total",13,14,14,13,12,11,12,16,15,16,13
"1647","Santa Maria do Oeste","Profissionais de Saúde - Médicos",3,3,3,4,2,2,3,3,2,3,2
"1648","Santa Maria do Oeste","Profissionais de Saúde - Enfermeiros",5,6,5,5,6,5,5,9,9,9,7
"1649","Santa Maria do Oeste","Profissionais de Saúde - Dentistas",3,3,4,3,3,3,3,3,3,3,3
"1650","Santa Maria do Oeste","Profissionais de Saúde - Farmacêuticos",2,2,2,1,1,1,1,1,1,1,1
"1651","Santa Mariana","Profissionais de Saúde - Total",13,13,14,19,23,22,27,27,37,37,40
"1652","Santa Mariana","Profissionais de Saúde - Médicos",1,NA,NA,NA,1,1,1,2,7,7,6
"1653","Santa Mariana","Profissionais de Saúde - Enfermeiros",5,5,6,11,14,13,17,16,20,20,24
"1654","Santa Mariana","Profissionais de Saúde - Dentistas",6,7,6,6,6,6,7,7,7,7,7
"1655","Santa Mariana","Profissionais de Saúde - Farmacêuticos",1,1,2,2,2,2,2,2,3,3,3
"1656","Santa Mônica","Profissionais de Saúde - Total",6,7,6,6,7,6,8,8,9,9,10
"1657","Santa Mônica","Profissionais de Saúde - Médicos",1,1,NA,2,2,2,2,1,1,1,2
"1658","Santa Mônica","Profissionais de Saúde - Enfermeiros",2,3,3,1,2,1,3,3,3,3,3
"1659","Santa Mônica","Profissionais de Saúde - Dentistas",3,3,3,2,2,2,2,3,4,4,4
"1660","Santa Mônica","Profissionais de Saúde - Farmacêuticos",NA,NA,NA,1,1,1,1,1,1,1,1
"1661","Santa Tereza do Oeste","Profissionais de Saúde - Total",17,12,17,14,20,21,22,19,22,20,21
"1662","Santa Tereza do Oeste","Profissionais de Saúde - Médicos",4,2,5,2,4,5,5,6,6,4,4
"1663","Santa Tereza do Oeste","Profissionais de Saúde - Enfermeiros",9,8,8,9,13,11,12,9,13,12,13
"1664","Santa Tereza do Oeste","Profissionais de Saúde - Dentistas",1,1,2,2,2,3,3,1,1,2,2
"1665","Santa Tereza do Oeste","Profissionais de Saúde - Farmacêuticos",3,1,2,1,1,2,2,3,2,2,2
"1666","Santa Terezinha de Itaipu","Profissionais de Saúde - Total",38,36,39,27,40,34,39,48,57,54,48
"1667","Santa Terezinha de Itaipu","Profissionais de Saúde - Médicos",11,8,7,2,11,9,9,13,15,11,16
"1668","Santa Terezinha de Itaipu","Profissionais de Saúde - Enfermeiros",6,6,9,7,12,9,13,15,17,18,21
"1669","Santa Terezinha de Itaipu","Profissionais de Saúde - Dentistas",17,19,19,15,14,14,15,18,23,23,10
"1670","Santa Terezinha de Itaipu","Profissionais de Saúde - Farmacêuticos",4,3,4,3,3,2,2,2,2,2,1
"1671","Santana do Itararé","Profissionais de Saúde - Total",9,8,8,10,9,8,9,9,12,9,10
"1672","Santana do Itararé","Profissionais de Saúde - Médicos",3,1,1,3,3,2,2,2,4,2,3
"1673","Santana do Itararé","Profissionais de Saúde - Enfermeiros",3,3,3,3,3,3,4,4,5,4,4
"1674","Santana do Itararé","Profissionais de Saúde - Dentistas",3,4,3,3,2,2,2,2,2,2,2
"1675","Santana do Itararé","Profissionais de Saúde - Farmacêuticos",NA,NA,1,1,1,1,1,1,1,1,1
"1676","Santo Antônio da Platina","Profissionais de Saúde - Total",97,114,113,117,119,125,128,136,149,156,178
"1677","Santo Antônio da Platina","Profissionais de Saúde - Médicos",43,50,49,53,54,51,52,60,63,66,66
"1678","Santo Antônio da Platina","Profissionais de Saúde - Enfermeiros",17,28,27,30,32,38,40,39,49,53,68
"1679","Santo Antônio da Platina","Profissionais de Saúde - Dentistas",24,26,27,28,28,30,30,31,32,32,31
"1680","Santo Antônio da Platina","Profissionais de Saúde - Farmacêuticos",13,10,10,6,5,6,6,6,5,5,6
"1681","Santo Antônio do Caiuá","Profissionais de Saúde - Total",6,10,11,8,9,9,9,9,8,8,8
"1682","Santo Antônio do Caiuá","Profissionais de Saúde - Médicos",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1
"1683","Santo Antônio do Caiuá","Profissionais de Saúde - Enfermeiros",3,7,7,6,6,6,6,7,6,6,5
"1684","Santo Antônio do Caiuá","Profissionais de Saúde - Dentistas",1,1,1,1,2,2,2,1,1,1,1
"1685","Santo Antônio do Caiuá","Profissionais de Saúde - Farmacêuticos",2,2,2,1,1,1,1,1,1,1,1
"1686","Santo Antônio do Paraíso","Profissionais de Saúde - Total",9,6,6,7,6,5,6,6,5,7,8
"1687","Santo Antônio do Paraíso","Profissionais de Saúde - Médicos",2,NA,NA,1,NA,NA,NA,NA,NA,NA,1
"1688","Santo Antônio do Paraíso","Profissionais de Saúde - Enfermeiros",4,4,4,5,5,4,4,5,4,5,5
"1689","Santo Antônio do Paraíso","Profissionais de Saúde - Dentistas",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1690","Santo Antônio do Paraíso","Profissionais de Saúde - Farmacêuticos",2,2,2,1,1,1,2,1,1,2,2
"1691","Santo Antônio do Sudoeste","Profissionais de Saúde - Total",23,24,24,22,29,27,28,29,30,29,35
"1692","Santo Antônio do Sudoeste","Profissionais de Saúde - Médicos",4,6,4,6,14,13,15,14,13,10,13
"1693","Santo Antônio do Sudoeste","Profissionais de Saúde - Enfermeiros",7,6,8,6,6,3,3,3,3,5,8
"1694","Santo Antônio do Sudoeste","Profissionais de Saúde - Dentistas",8,8,8,8,8,10,9,9,9,9,8
"1695","Santo Antônio do Sudoeste","Profissionais de Saúde - Farmacêuticos",4,4,4,2,1,1,1,3,5,5,6
"1696","Santo Inácio","Profissionais de Saúde - Total",16,14,15,14,14,11,12,10,15,16,17
"1697","Santo Inácio","Profissionais de Saúde - Médicos",2,NA,NA,1,1,1,2,1,2,3,3
"1698","Santo Inácio","Profissionais de Saúde - Enfermeiros",5,6,6,5,6,5,5,5,7,6,7
"1699","Santo Inácio","Profissionais de Saúde - Dentistas",6,5,6,6,5,4,3,3,5,5,5
"1700","Santo Inácio","Profissionais de Saúde - Farmacêuticos",3,3,3,2,2,1,2,1,1,2,2
"1701","São Carlos do Ivaí","Profissionais de Saúde - Total",7,11,12,11,13,15,13,13,11,12,16
"1702","São Carlos do Ivaí","Profissionais de Saúde - Médicos",NA,2,2,1,2,2,2,2,1,1,3
"1703","São Carlos do Ivaí","Profissionais de Saúde - Enfermeiros",3,5,5,6,7,8,7,7,6,8,9
"1704","São Carlos do Ivaí","Profissionais de Saúde - Dentistas",2,2,3,3,3,2,2,2,2,1,2
"1705","São Carlos do Ivaí","Profissionais de Saúde - Farmacêuticos",2,2,2,1,1,3,2,2,2,2,2
"1706","São Jerônimo da Serra","Profissionais de Saúde - Total",20,17,20,18,16,18,17,12,16,12,20
"1707","São Jerônimo da Serra","Profissionais de Saúde - Médicos",4,NA,2,3,2,3,3,2,4,3,4
"1708","São Jerônimo da Serra","Profissionais de Saúde - Enfermeiros",10,11,11,12,11,11,10,7,9,5,10
"1709","São Jerônimo da Serra","Profissionais de Saúde - Dentistas",4,3,4,3,3,4,4,3,3,2,4
"1710","São Jerônimo da Serra","Profissionais de Saúde - Farmacêuticos",2,3,3,NA,NA,NA,NA,NA,NA,2,2
"1711","São João","Profissionais de Saúde - Total",17,20,24,21,22,21,25,26,32,34,28
"1712","São João","Profissionais de Saúde - Médicos",4,7,5,6,7,6,6,5,6,7,6
"1713","São João","Profissionais de Saúde - Enfermeiros",8,7,11,9,8,8,12,12,15,14,10
"1714","São João","Profissionais de Saúde - Dentistas",1,2,3,3,4,4,5,6,7,9,8
"1715","São João","Profissionais de Saúde - Farmacêuticos",4,4,5,3,3,3,2,3,4,4,4
"1716","São João do Caiuá","Profissionais de Saúde - Total",3,3,3,5,7,7,6,6,6,5,7
"1717","São João do Caiuá","Profissionais de Saúde - Médicos",NA,NA,NA,NA,1,1,NA,1,NA,1,1
"1718","São João do Caiuá","Profissionais de Saúde - Enfermeiros",2,2,2,3,4,4,4,3,4,3,5
"1719","São João do Caiuá","Profissionais de Saúde - Dentistas",1,1,1,2,2,2,2,2,2,1,1
"1720","São João do Caiuá","Profissionais de Saúde - Farmacêuticos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1721","São João do Ivaí","Profissionais de Saúde - Total",18,16,14,15,18,19,21,22,22,21,25
"1722","São João do Ivaí","Profissionais de Saúde - Médicos",5,4,2,3,4,5,4,4,3,3,4
"1723","São João do Ivaí","Profissionais de Saúde - Enfermeiros",6,6,6,8,9,9,9,9,10,9,11
"1724","São João do Ivaí","Profissionais de Saúde - Dentistas",4,4,4,4,5,5,5,5,5,5,6
"1725","São João do Ivaí","Profissionais de Saúde - Farmacêuticos",3,2,2,NA,NA,NA,3,4,4,4,4
"1726","São João do Triunfo","Profissionais de Saúde - Total",14,12,12,15,15,17,21,20,18,21,24
"1727","São João do Triunfo","Profissionais de Saúde - Médicos",4,2,3,4,6,5,7,7,5,6,6
"1728","São João do Triunfo","Profissionais de Saúde - Enfermeiros",5,5,4,6,5,7,9,7,6,9,11
"1729","São João do Triunfo","Profissionais de Saúde - Dentistas",4,4,4,4,4,5,5,6,7,6,6
"1730","São João do Triunfo","Profissionais de Saúde - Farmacêuticos",1,1,1,1,NA,NA,NA,NA,NA,NA,1
"1731","São Jorge do Ivaí","Profissionais de Saúde - Total",14,17,17,16,15,13,15,16,14,12,16
"1732","São Jorge do Ivaí","Profissionais de Saúde - Médicos",2,1,NA,1,2,2,1,2,3,4,4
"1733","São Jorge do Ivaí","Profissionais de Saúde - Enfermeiros",4,8,9,9,7,7,10,10,7,5,9
"1734","São Jorge do Ivaí","Profissionais de Saúde - Dentistas",5,5,5,5,5,4,4,4,4,3,3
"1735","São Jorge do Ivaí","Profissionais de Saúde - Farmacêuticos",3,3,3,1,1,NA,NA,NA,NA,NA,NA
"1736","São Jorge do Patrocínio","Profissionais de Saúde - Total",10,10,11,11,17,19,16,17,20,18,18
"1737","São Jorge do Patrocínio","Profissionais de Saúde - Médicos",NA,NA,NA,1,4,5,4,5,7,3,4
"1738","São Jorge do Patrocínio","Profissionais de Saúde - Enfermeiros",5,5,5,5,7,8,7,7,7,9,8
"1739","São Jorge do Patrocínio","Profissionais de Saúde - Dentistas",4,3,4,5,6,6,5,5,6,6,6
"1740","São Jorge do Patrocínio","Profissionais de Saúde - Farmacêuticos",1,2,2,NA,NA,NA,NA,NA,NA,NA,NA
"1741","São Jorge d'Oeste","Profissionais de Saúde - Total",18,19,23,21,22,24,20,21,23,24,35
"1742","São Jorge d'Oeste","Profissionais de Saúde - Médicos",5,3,4,3,4,5,3,4,5,5,3
"1743","São Jorge d'Oeste","Profissionais de Saúde - Enfermeiros",6,8,8,8,9,10,9,9,9,9,10
"1744","São Jorge d'Oeste","Profissionais de Saúde - Dentistas",5,6,7,8,8,7,6,7,7,7,10
"1745","São Jorge d'Oeste","Profissionais de Saúde - Farmacêuticos",2,2,4,2,1,2,2,1,2,3,12
"1746","São José da Boa Vista","Profissionais de Saúde - Total",11,8,7,6,7,9,9,12,10,9,10
"1747","São José da Boa Vista","Profissionais de Saúde - Médicos",4,2,3,2,2,2,2,4,3,3,3
"1748","São José da Boa Vista","Profissionais de Saúde - Enfermeiros",4,3,1,2,3,5,5,5,4,3,4
"1749","São José da Boa Vista","Profissionais de Saúde - Dentistas",2,2,2,2,2,2,2,3,3,3,3
"1750","São José da Boa Vista","Profissionais de Saúde - Farmacêuticos",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"1751","São José das Palmeiras","Profissionais de Saúde - Total",5,5,5,6,4,7,8,8,5,5,6
"1752","São José das Palmeiras","Profissionais de Saúde - Médicos",1,NA,NA,2,1,2,2,2,2,NA,2
"1753","São José das Palmeiras","Profissionais de Saúde - Enfermeiros",3,4,4,3,3,3,3,3,1,3,2
"1754","São José das Palmeiras","Profissionais de Saúde - Dentistas",NA,NA,NA,NA,NA,2,2,1,NA,NA,NA
"1755","São José das Palmeiras","Profissionais de Saúde - Farmacêuticos",1,1,1,1,NA,NA,1,2,2,2,2
"1756","São José dos Pinhais","Profissionais de Saúde - Total",496,564,648,603,641,752,712,732,773,722,813
"1757","São José dos Pinhais","Profissionais de Saúde - Médicos",247,221,260,274,275,342,305,322,331,262,283
"1758","São José dos Pinhais","Profissionais de Saúde - Enfermeiros",101,179,208,183,195,234,228,227,227,233,276
"1759","São José dos Pinhais","Profissionais de Saúde - Dentistas",126,132,135,138,151,161,163,167,180,188,191
"1760","São José dos Pinhais","Profissionais de Saúde - Farmacêuticos",22,32,45,8,20,15,16,16,35,39,57
"1761","São Manoel do Paraná","Profissionais de Saúde - Total",4,4,4,4,4,5,5,4,6,5,7
"1762","São Manoel do Paraná","Profissionais de Saúde - Médicos",NA,NA,NA,1,1,1,1,1,1,NA,2
"1763","São Manoel do Paraná","Profissionais de Saúde - Enfermeiros",2,2,2,2,2,3,3,2,3,3,2
"1764","São Manoel do Paraná","Profissionais de Saúde - Dentistas",1,1,1,1,1,1,1,1,1,1,1
"1765","São Manoel do Paraná","Profissionais de Saúde - Farmacêuticos",1,1,1,NA,NA,NA,NA,NA,1,1,2
"1766","São Mateus do Sul","Profissionais de Saúde - Total",63,68,72,78,91,92,93,100,96,97,106
"1767","São Mateus do Sul","Profissionais de Saúde - Médicos",23,25,25,31,38,40,40,46,41,44,47
"1768","São Mateus do Sul","Profissionais de Saúde - Enfermeiros",9,10,14,17,19,18,19,21,22,21,26
"1769","São Mateus do Sul","Profissionais de Saúde - Dentistas",22,23,24,26,29,30,30,30,30,29,29
"1770","São Mateus do Sul","Profissionais de Saúde - Farmacêuticos",9,10,9,4,5,4,4,3,3,3,4
"1771","São Miguel do Iguaçu","Profissionais de Saúde - Total",35,35,31,34,39,40,43,56,63,65,71
"1772","São Miguel do Iguaçu","Profissionais de Saúde - Médicos",6,7,5,8,12,14,18,19,19,18,15
"1773","São Miguel do Iguaçu","Profissionais de Saúde - Enfermeiros",12,11,10,14,13,14,13,22,29,30,41
"1774","São Miguel do Iguaçu","Profissionais de Saúde - Dentistas",15,15,13,12,13,11,11,11,11,12,11
"1775","São Miguel do Iguaçu","Profissionais de Saúde - Farmacêuticos",2,2,3,NA,1,1,1,4,4,5,4
"1776","São Pedro do Iguaçu","Profissionais de Saúde - Total",5,7,8,10,10,9,10,18,13,13,14
"1777","São Pedro do Iguaçu","Profissionais de Saúde - Médicos",NA,1,NA,2,3,3,4,7,4,4,4
"1778","São Pedro do Iguaçu","Profissionais de Saúde - Enfermeiros",2,3,5,5,4,3,3,6,5,5,7
"1779","São Pedro do Iguaçu","Profissionais de Saúde - Dentistas",3,3,3,3,3,3,3,4,3,3,2
"1780","São Pedro do Iguaçu","Profissionais de Saúde - Farmacêuticos",NA,NA,NA,NA,NA,NA,NA,1,1,1,1
"1781","São Pedro do Ivaí","Profissionais de Saúde - Total",19,18,20,18,18,19,20,21,20,20,20
"1782","São Pedro do Ivaí","Profissionais de Saúde - Médicos",3,3,3,5,5,3,4,5,5,5,3
"1783","São Pedro do Ivaí","Profissionais de Saúde - Enfermeiros",5,6,8,5,5,8,8,9,8,8,8
"1784","São Pedro do Ivaí","Profissionais de Saúde - Dentistas",9,7,7,7,7,7,7,6,6,6,8
"1785","São Pedro do Ivaí","Profissionais de Saúde - Farmacêuticos",2,2,2,1,1,1,1,1,1,1,1
"1786","São Pedro do Paraná","Profissionais de Saúde - Total",4,5,6,6,6,6,6,6,6,6,6
"1787","São Pedro do Paraná","Profissionais de Saúde - Médicos",NA,NA,NA,1,2,2,2,1,1,NA,NA
"1788","São Pedro do Paraná","Profissionais de Saúde - Enfermeiros",1,2,2,3,2,2,2,3,3,3,3
"1789","São Pedro do Paraná","Profissionais de Saúde - Dentistas",2,2,2,2,2,2,2,2,2,2,2
"1790","São Pedro do Paraná","Profissionais de Saúde - Farmacêuticos",1,1,2,NA,NA,NA,NA,NA,NA,1,1
"1791","São Sebastião da Amoreira","Profissionais de Saúde - Total",11,15,15,12,14,12,14,17,20,19,19
"1792","São Sebastião da Amoreira","Profissionais de Saúde - Médicos",1,2,1,NA,2,NA,1,3,4,3,2
"1793","São Sebastião da Amoreira","Profissionais de Saúde - Enfermeiros",5,6,7,7,7,7,7,8,10,10,11
"1794","São Sebastião da Amoreira","Profissionais de Saúde - Dentistas",3,3,3,3,3,4,5,5,5,5,5
"1795","São Sebastião da Amoreira","Profissionais de Saúde - Farmacêuticos",2,4,4,2,2,1,1,1,1,1,1
"1796","São Tomé","Profissionais de Saúde - Total",9,14,16,12,13,16,16,16,12,12,13
"1797","São Tomé","Profissionais de Saúde - Médicos",1,3,4,2,2,2,2,3,1,2,2
"1798","São Tomé","Profissionais de Saúde - Enfermeiros",4,6,7,7,7,8,8,7,8,7,7
"1799","São Tomé","Profissionais de Saúde - Dentistas",2,2,2,2,3,4,4,4,2,2,3
"1800","São Tomé","Profissionais de Saúde - Farmacêuticos",2,3,3,1,1,2,2,2,1,1,1
"1801","Sapopema","Profissionais de Saúde - Total",13,12,14,14,13,13,15,15,15,16,20
"1802","Sapopema","Profissionais de Saúde - Médicos",3,2,2,4,3,2,2,3,3,3,3
"1803","Sapopema","Profissionais de Saúde - Enfermeiros",4,4,5,4,4,5,6,5,5,5,7
"1804","Sapopema","Profissionais de Saúde - Dentistas",3,3,4,4,4,4,5,5,5,6,7
"1805","Sapopema","Profissionais de Saúde - Farmacêuticos",3,3,3,2,2,2,2,2,2,2,3
"1806","Sarandi","Profissionais de Saúde - Total",85,89,96,112,123,134,162,183,196,211,252
"1807","Sarandi","Profissionais de Saúde - Médicos",21,18,22,30,39,47,59,77,85,92,114
"1808","Sarandi","Profissionais de Saúde - Enfermeiros",31,31,35,42,46,55,64,61,63,71,90
"1809","Sarandi","Profissionais de Saúde - Dentistas",26,32,31,31,31,24,27,31,32,33,34
"1810","Sarandi","Profissionais de Saúde - Farmacêuticos",7,8,8,9,7,8,12,14,16,15,13
"1811","Saudade do Iguaçu","Profissionais de Saúde - Total",7,7,7,8,12,11,13,13,17,17,13
"1812","Saudade do Iguaçu","Profissionais de Saúde - Médicos",1,1,NA,1,3,2,2,2,3,3,2
"1813","Saudade do Iguaçu","Profissionais de Saúde - Enfermeiros",2,2,2,4,4,4,5,5,5,5,5
"1814","Saudade do Iguaçu","Profissionais de Saúde - Dentistas",3,3,3,3,4,4,4,3,4,4,4
"1815","Saudade do Iguaçu","Profissionais de Saúde - Farmacêuticos",1,1,2,NA,1,1,2,3,5,5,2
"1816","Sengés","Profissionais de Saúde - Total",26,32,32,36,32,28,29,33,31,33,33
"1817","Sengés","Profissionais de Saúde - Médicos",12,13,13,19,17,13,12,18,14,14,11
"1818","Sengés","Profissionais de Saúde - Enfermeiros",3,8,9,9,9,9,11,11,11,12,13
"1819","Sengés","Profissionais de Saúde - Dentistas",6,5,4,6,5,5,5,3,3,4,5
"1820","Sengés","Profissionais de Saúde - Farmacêuticos",5,6,6,2,1,1,1,1,3,3,4
"1821","Serranópolis do Iguaçu","Profissionais de Saúde - Total",7,7,7,7,6,6,7,7,7,8,12
"1822","Serranópolis do Iguaçu","Profissionais de Saúde - Médicos",NA,NA,NA,1,NA,1,2,2,2,2,3
"1823","Serranópolis do Iguaçu","Profissionais de Saúde - Enfermeiros",2,2,2,2,2,2,2,2,2,2,5
"1824","Serranópolis do Iguaçu","Profissionais de Saúde - Dentistas",2,3,3,2,2,2,2,2,2,2,2
"1825","Serranópolis do Iguaçu","Profissionais de Saúde - Farmacêuticos",3,2,2,2,2,1,1,1,1,2,2
"1826","Sertaneja","Profissionais de Saúde - Total",21,20,18,20,18,16,22,22,25,20,21
"1827","Sertaneja","Profissionais de Saúde - Médicos",7,5,3,4,4,2,3,5,6,3,2
"1828","Sertaneja","Profissionais de Saúde - Enfermeiros",4,3,3,4,3,5,9,8,9,7,9
"1829","Sertaneja","Profissionais de Saúde - Dentistas",8,10,9,9,9,7,7,7,7,7,7
"1830","Sertaneja","Profissionais de Saúde - Farmacêuticos",2,2,3,3,2,2,3,2,3,3,3
"1831","Sertanópolis","Profissionais de Saúde - Total",28,33,36,33,32,34,33,32,33,31,34
"1832","Sertanópolis","Profissionais de Saúde - Médicos",3,8,8,6,6,6,6,5,6,5,6
"1833","Sertanópolis","Profissionais de Saúde - Enfermeiros",10,10,13,11,11,13,13,11,12,11,11
"1834","Sertanópolis","Profissionais de Saúde - Dentistas",12,11,10,10,9,9,9,10,10,10,11
"1835","Sertanópolis","Profissionais de Saúde - Farmacêuticos",3,4,5,6,6,6,5,6,5,5,6
"1836","Siqueira Campos","Profissionais de Saúde - Total",44,50,49,46,47,46,46,47,49,53,50
"1837","Siqueira Campos","Profissionais de Saúde - Médicos",10,11,11,12,14,13,11,12,12,15,15
"1838","Siqueira Campos","Profissionais de Saúde - Enfermeiros",6,12,9,11,10,11,12,14,13,12,13
"1839","Siqueira Campos","Profissionais de Saúde - Dentistas",22,21,22,21,20,19,20,19,20,22,20
"1840","Siqueira Campos","Profissionais de Saúde - Farmacêuticos",6,6,7,2,3,3,3,2,4,4,2
"1841","Sulina","Profissionais de Saúde - Total",4,5,6,5,5,5,5,6,4,4,4
"1842","Sulina","Profissionais de Saúde - Médicos",1,1,1,2,2,2,2,3,1,1,1
"1843","Sulina","Profissionais de Saúde - Enfermeiros",1,1,1,2,2,2,2,2,2,2,2
"1844","Sulina","Profissionais de Saúde - Dentistas",1,1,1,1,1,1,1,1,1,1,1
"1845","Sulina","Profissionais de Saúde - Farmacêuticos",1,2,3,NA,NA,NA,NA,NA,NA,NA,NA
"1846","Tamarana","Profissionais de Saúde - Total",15,18,19,22,19,22,20,20,22,20,23
"1847","Tamarana","Profissionais de Saúde - Médicos",4,4,3,5,2,4,3,2,3,NA,2
"1848","Tamarana","Profissionais de Saúde - Enfermeiros",8,7,8,11,12,12,11,10,12,13,13
"1849","Tamarana","Profissionais de Saúde - Dentistas",2,4,5,5,5,5,5,5,4,4,4
"1850","Tamarana","Profissionais de Saúde - Farmacêuticos",1,3,3,1,NA,1,1,3,3,3,4
"1851","Tamboara","Profissionais de Saúde - Total",6,7,7,7,9,8,10,7,8,7,6
"1852","Tamboara","Profissionais de Saúde - Médicos",1,1,1,NA,2,2,2,2,3,2,1
"1853","Tamboara","Profissionais de Saúde - Enfermeiros",3,4,4,4,4,3,5,4,4,4,4
"1854","Tamboara","Profissionais de Saúde - Dentistas",1,1,1,2,2,2,2,1,1,1,1
"1855","Tamboara","Profissionais de Saúde - Farmacêuticos",1,1,1,1,1,1,1,NA,NA,NA,NA
"1856","Tapejara","Profissionais de Saúde - Total",20,20,19,19,26,30,30,28,27,26,35
"1857","Tapejara","Profissionais de Saúde - Médicos",5,4,4,5,7,7,6,7,6,8,9
"1858","Tapejara","Profissionais de Saúde - Enfermeiros",6,6,5,8,11,13,14,12,12,10,15
"1859","Tapejara","Profissionais de Saúde - Dentistas",5,6,6,6,7,9,9,7,7,6,6
"1860","Tapejara","Profissionais de Saúde - Farmacêuticos",4,4,4,NA,1,1,1,2,2,2,5
"1861","Tapira","Profissionais de Saúde - Total",9,10,11,10,10,9,10,11,11,11,21
"1862","Tapira","Profissionais de Saúde - Médicos",1,3,3,1,1,1,2,2,2,1,9
"1863","Tapira","Profissionais de Saúde - Enfermeiros",4,4,5,5,5,4,4,5,5,5,8
"1864","Tapira","Profissionais de Saúde - Dentistas",2,2,2,3,3,3,3,3,3,3,3
"1865","Tapira","Profissionais de Saúde - Farmacêuticos",2,1,1,1,1,1,1,1,1,2,1
"1866","Teixeira Soares","Profissionais de Saúde - Total",16,17,19,15,18,20,21,22,20,23,24
"1867","Teixeira Soares","Profissionais de Saúde - Médicos",2,2,5,NA,4,6,7,6,5,6,6
"1868","Teixeira Soares","Profissionais de Saúde - Enfermeiros",6,6,7,9,8,8,8,9,9,8,9
"1869","Teixeira Soares","Profissionais de Saúde - Dentistas",6,6,5,5,5,5,5,5,5,6,5
"1870","Teixeira Soares","Profissionais de Saúde - Farmacêuticos",2,3,2,1,1,1,1,2,1,3,4
"1871","Telêmaco Borba","Profissionais de Saúde - Total",143,141,149,142,138,124,130,146,165,171,229
"1872","Telêmaco Borba","Profissionais de Saúde - Médicos",71,66,65,66,67,57,58,61,63,68,84
"1873","Telêmaco Borba","Profissionais de Saúde - Enfermeiros",35,35,40,35,29,27,28,32,43,41,67
"1874","Telêmaco Borba","Profissionais de Saúde - Dentistas",28,30,34,35,37,34,36,43,46,49,57
"1875","Telêmaco Borba","Profissionais de Saúde - Farmacêuticos",9,10,10,6,5,6,8,10,13,13,21
"1876","Terra Boa","Profissionais de Saúde - Total",35,38,40,41,42,46,38,41,43,47,49
"1877","Terra Boa","Profissionais de Saúde - Médicos",7,10,8,7,8,10,7,7,8,9,8
"1878","Terra Boa","Profissionais de Saúde - Enfermeiros",10,13,13,18,16,19,17,20,20,19,24
"1879","Terra Boa","Profissionais de Saúde - Dentistas",13,10,11,14,15,15,12,12,13,17,15
"1880","Terra Boa","Profissionais de Saúde - Farmacêuticos",5,5,8,2,3,2,2,2,2,2,2
"1881","Terra Rica","Profissionais de Saúde - Total",29,31,32,26,29,30,31,37,36,36,40
"1882","Terra Rica","Profissionais de Saúde - Médicos",7,6,7,6,9,7,7,10,8,10,11
"1883","Terra Rica","Profissionais de Saúde - Enfermeiros",9,11,11,10,8,11,12,15,15,14,18
"1884","Terra Rica","Profissionais de Saúde - Dentistas",8,8,8,7,9,9,9,7,8,8,7
"1885","Terra Rica","Profissionais de Saúde - Farmacêuticos",5,6,6,3,3,3,3,5,5,4,4
"1886","Terra Roxa","Profissionais de Saúde - Total",22,21,29,20,34,36,42,43,44,42,42
"1887","Terra Roxa","Profissionais de Saúde - Médicos",5,2,6,5,7,7,8,10,8,8,9
"1888","Terra Roxa","Profissionais de Saúde - Enfermeiros",5,6,10,5,15,17,21,21,22,22,24
"1889","Terra Roxa","Profissionais de Saúde - Dentistas",7,8,8,10,11,10,10,10,12,9,6
"1890","Terra Roxa","Profissionais de Saúde - Farmacêuticos",5,5,5,NA,1,2,3,2,2,3,3
"1891","Tibagi","Profissionais de Saúde - Total",29,28,34,28,27,25,29,26,28,25,24
"1892","Tibagi","Profissionais de Saúde - Médicos",10,9,10,10,9,9,9,7,8,6,7
"1893","Tibagi","Profissionais de Saúde - Enfermeiros",9,8,10,10,9,7,9,9,9,11,10
"1894","Tibagi","Profissionais de Saúde - Dentistas",6,6,6,7,8,9,9,9,9,5,4
"1895","Tibagi","Profissionais de Saúde - Farmacêuticos",4,5,8,1,1,NA,2,1,2,3,3
"1896","Tijucas do Sul","Profissionais de Saúde - Total",20,19,21,23,24,23,28,31,25,27,26
"1897","Tijucas do Sul","Profissionais de Saúde - Médicos",4,2,4,5,4,4,8,10,6,6,7
