"","Localidade","Variável","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"1092","Mato Rico","Hospitalizações pelo SUS - Geral por Local de Residência - Gastos Total com Internações (R$ 1,00)",391918.33,260552.69,333745.97,265776.22,409249.06,455331.96,472866.1,464401.67,498427.49,507105.9,372147.71
"1093","Mato Rico","Hospitalizações pelo SUS - Geral por Local de Residência - Dias de Permanência (dias)",2203,1650,1238,1188,1115,1600,1483,1278,1412,1242,731
"1094","Mato Rico","Hospitalizações pelo SUS - Geral por Local de Residência - Óbitos nas Internações",13,10,10,1,14,10,10,9,14,5,8
"1095","Mato Rico","Hospitalizações pelo SUS - Geral por Local de Residência - Taxa de Mortalidade nas Internações (%)",3.79,4.5,4.12,0.49,5.79,4.03,4.61,3.86,5.41,1.91,3.96
"1096","Mauá da Serra","Hospitalizações pelo SUS - Geral por Local de Residência - Número de Internações",623,588,579,603,698,550,585,660,710,712,518
"1097","Mauá da Serra","Hospitalizações pelo SUS - Geral por Local de Residência - Gastos Total com Internações (R$ 1,00)",735915.87,778704.44,628907.14,638885.84,905499.72,686805.21,1031704.46,1275759.15,1310147.58,1362922.14,1077750.62
"1098","Mauá da Serra","Hospitalizações pelo SUS - Geral por Local de Residência - Dias de Permanência (dias)",2855,3116,2712,2651,2688,2473,3021,3355,4188,3688,3176
"1099","Mauá da Serra","Hospitalizações pelo SUS - Geral por Local de Residência - Óbitos nas Internações",12,26,15,25,21,19,29,27,25,44,30
"1100","Mauá da Serra","Hospitalizações pelo SUS - Geral por Local de Residência - Taxa de Mortalidade nas Internações (%)",1.93,4.42,2.59,4.15,3.01,3.45,4.96,4.09,3.52,6.18,5.79
"1101","Medianeira","Hospitalizações pelo SUS - Geral por Local de Residência - Número de Internações",3715,3376,3478,3563,3720,3605,3728,3398,3193,3546,3377
"1102","Medianeira","Hospitalizações pelo SUS - Geral por Local de Residência - Gastos Total com Internações (R$ 1,00)",3033515.81,3225766.23,2932919.31,3417016.37,3932487.53,3734110.35,4280868.45,4344739.81,4501493.14,4224673.83,4726696.43
"1103","Medianeira","Hospitalizações pelo SUS - Geral por Local de Residência - Dias de Permanência (dias)",14363,12644,11119,12182,13083,11857,11733,11144,11415,11654,12246
"1104","Medianeira","Hospitalizações pelo SUS - Geral por Local de Residência - Óbitos nas Internações",107,92,86,90,107,101,149,102,132,113,130
"1105","Medianeira","Hospitalizações pelo SUS - Geral por Local de Residência - Taxa de Mortalidade nas Internações (%)",2.88,2.73,2.47,2.53,2.88,2.8,4,3,4.13,3.19,3.85
"1106","Mercedes","Hospitalizações pelo SUS - Geral por Local de Residência - Número de Internações",254,196,256,240,275,246,303,339,399,433,333
"1107","Mercedes","Hospitalizações pelo SUS - Geral por Local de Residência - Gastos Total com Internações (R$ 1,00)",293415.7,323563.25,371361.73,449871.83,461148.59,364982.22,547226.89,462280.16,660142.93,643310.27,586395.94
"1108","Mercedes","Hospitalizações pelo SUS - Geral por Local de Residência - Dias de Permanência (dias)",1040,1090,967,999,921,956,1167,1249,1137,1634,1388
"1109","Mercedes","Hospitalizações pelo SUS - Geral por Local de Residência - Óbitos nas Internações",8,2,12,17,9,11,11,8,17,13,17
"1110","Mercedes","Hospitalizações pelo SUS - Geral por Local de Residência - Taxa de Mortalidade nas Internações (%)",3.15,1.02,4.69,7.08,3.27,4.47,3.63,2.36,4.26,3,5.11
"1111","Mirador","Hospitalizações pelo SUS - Geral por Local de Residência - Número de Internações",213,226,232,194,262,243,248,259,269,294,265
"1112","Mirador","Hospitalizações pelo SUS - Geral por Local de Residência - Gastos Total com Internações (R$ 1,00)",162953.4,216987.74,238097.2,183334.05,274111.37,262924.22,286536.96,262045.09,475334.05,421882.35,358683.91
"1113","Mirador","Hospitalizações pelo SUS - Geral por Local de Residência - Dias de Permanência (dias)",745,994,1039,756,971,980,1062,978,953,1075,1141
"1114","Mirador","Hospitalizações pelo SUS - Geral por Local de Residência - Óbitos nas Internações",3,6,11,8,14,2,9,8,8,6,8
"1115","Mirador","Hospitalizações pelo SUS - Geral por Local de Residência - Taxa de Mortalidade nas Internações (%)",1.41,2.65,4.74,4.12,5.34,0.82,3.63,3.09,2.97,2.04,3.02
"1116","Miraselva","Hospitalizações pelo SUS - Geral por Local de Residência - Número de Internações",97,132,143,119,155,190,160,136,171,180,144
"1117","Miraselva","Hospitalizações pelo SUS - Geral por Local de Residência - Gastos Total com Internações (R$ 1,00)",194877.63,456849.67,273196.34,201896.69,192681.44,329083.68,142723.15,332899.49,277894.62,397335.14,278487.84
"1118","Miraselva","Hospitalizações pelo SUS - Geral por Local de Residência - Dias de Permanência (dias)",599,1019,876,713,929,1267,658,673,790,854,717
"1119","Miraselva","Hospitalizações pelo SUS - Geral por Local de Residência - Óbitos nas Internações",4,11,10,10,7,11,7,11,9,9,9
"1120","Miraselva","Hospitalizações pelo SUS - Geral por Local de Residência - Taxa de Mortalidade nas Internações (%)",4.12,8.33,6.99,8.4,4.52,5.79,4.38,8.09,5.26,5,6.25
"1121","Missal","Hospitalizações pelo SUS - Geral por Local de Residência - Número de Internações",1000,821,745,770,788,827,754,764,807,997,860
"1122","Missal","Hospitalizações pelo SUS - Geral por Local de Residência - Gastos Total com Internações (R$ 1,00)",769315.78,814273.5,738084.48,898582.28,936789.54,997118.25,1077289.4,1120671.9,1122728,1350977.49,1199490.23
"1123","Missal","Hospitalizações pelo SUS - Geral por Local de Residência - Dias de Permanência (dias)",3057,2759,2594,2371,2372,2363,2200,2259,2255,2524,2487
"1124","Missal","Hospitalizações pelo SUS - Geral por Local de Residência - Óbitos nas Internações",15,18,15,14,17,22,17,25,18,23,19
"1125","Missal","Hospitalizações pelo SUS - Geral por Local de Residência - Taxa de Mortalidade nas Internações (%)",1.5,2.19,2.01,1.82,2.16,2.66,2.25,3.27,2.23,2.31,2.21
"1126","Moreira Sales","Hospitalizações pelo SUS - Geral por Local de Residência - Número de Internações",894,936,926,863,981,874,897,1074,1109,1025,924
"1127","Moreira Sales","Hospitalizações pelo SUS - Geral por Local de Residência - Gastos Total com Internações (R$ 1,00)",864031.27,1002674.52,912344.15,985228.89,1059958.03,973187.64,1137929.66,1436925.06,1654052.42,1371213.53,1364390.13
"1128","Moreira Sales","Hospitalizações pelo SUS - Geral por Local de Residência - Dias de Permanência (dias)",4581,5144,4521,4043,4386,4261,3992,4883,4862,5295,5486
"1129","Moreira Sales","Hospitalizações pelo SUS - Geral por Local de Residência - Óbitos nas Internações",36,64,41,46,37,40,53,58,48,44,57
"1130","Moreira Sales","Hospitalizações pelo SUS - Geral por Local de Residência - Taxa de Mortalidade nas Internações (%)",4.03,6.84,4.43,5.33,3.77,4.58,5.91,5.4,4.33,4.29,6.17
"1131","Morretes","Hospitalizações pelo SUS - Geral por Local de Residência - Número de Internações",1247,1130,1060,1150,1274,1176,1273,1326,1319,1390,951
"1132","Morretes","Hospitalizações pelo SUS - Geral por Local de Residência - Gastos Total com Internações (R$ 1,00)",1228194.92,1152605.07,1304335.34,1366519.74,1604524.15,1431361.9,1756706.82,1918743.62,2080759.91,2500476.2,2019752.58
"1133","Morretes","Hospitalizações pelo SUS - Geral por Local de Residência - Dias de Permanência (dias)",6380,5688,5507,6101,6452,6004,5499,6138,7057,6471,5426
"1134","Morretes","Hospitalizações pelo SUS - Geral por Local de Residência - Óbitos nas Internações",39,31,50,51,48,39,46,51,40,57,52
"1135","Morretes","Hospitalizações pelo SUS - Geral por Local de Residência - Taxa de Mortalidade nas Internações (%)",3.13,2.74,4.72,4.43,3.77,3.32,3.61,3.85,3.03,4.1,5.47
"1136","Munhoz de Melo","Hospitalizações pelo SUS - Geral por Local de Residência - Número de Internações",293,263,325,309,287,349,330,314,347,400,264
"1137","Munhoz de Melo","Hospitalizações pelo SUS - Geral por Local de Residência - Gastos Total com Internações (R$ 1,00)",280107.39,354210.4,308819.37,413280.35,511868.21,633638.15,597101.45,498907.52,542226.6,671712.78,398361.97
"1138","Munhoz de Melo","Hospitalizações pelo SUS - Geral por Local de Residência - Dias de Permanência (dias)",1447,1386,1451,1659,1483,1817,1250,1194,1282,1750,876
"1139","Munhoz de Melo","Hospitalizações pelo SUS - Geral por Local de Residência - Óbitos nas Internações",9,13,8,16,12,10,17,14,12,18,7
"1140","Munhoz de Melo","Hospitalizações pelo SUS - Geral por Local de Residência - Taxa de Mortalidade nas Internações (%)",3.07,4.94,2.46,5.18,4.18,2.87,5.15,4.46,3.46,4.5,2.65
"1141","Nossa Senhora das Graças","Hospitalizações pelo SUS - Geral por Local de Residência - Número de Internações",347,359,435,352,332,344,432,395,436,390,319
"1142","Nossa Senhora das Graças","Hospitalizações pelo SUS - Geral por Local de Residência - Gastos Total com Internações (R$ 1,00)",426047.47,459032.9,442442.79,382159.38,360441.38,384997.87,543179.53,691789.58,481314.84,580787.72,429419.42
"1143","Nossa Senhora das Graças","Hospitalizações pelo SUS - Geral por Local de Residência - Dias de Permanência (dias)",1668,1749,2304,1625,1383,1290,1669,1730,1599,1568,1123
"1144","Nossa Senhora das Graças","Hospitalizações pelo SUS - Geral por Local de Residência - Óbitos nas Internações",10,10,6,15,11,12,17,19,19,16,19
"1145","Nossa Senhora das Graças","Hospitalizações pelo SUS - Geral por Local de Residência - Taxa de Mortalidade nas Internações (%)",2.88,2.79,1.38,4.26,3.31,3.49,3.94,4.81,4.36,4.1,5.96
"1146","Nova Aliança do Ivaí","Hospitalizações pelo SUS - Geral por Local de Residência - Número de Internações",159,164,125,150,159,319,182,136,114,195,94
"1147","Nova Aliança do Ivaí","Hospitalizações pelo SUS - Geral por Local de Residência - Gastos Total com Internações (R$ 1,00)",105031.54,120047.57,131119.48,111188.16,162024.58,302786.28,167445.12,141318.7,174256.77,262641.24,119358.17
"1148","Nova Aliança do Ivaí","Hospitalizações pelo SUS - Geral por Local de Residência - Dias de Permanência (dias)",548,761,499,523,614,977,462,585,379,640,324
"1149","Nova Aliança do Ivaí","Hospitalizações pelo SUS - Geral por Local de Residência - Óbitos nas Internações",5,3,4,4,6,8,5,4,3,5,2
"1150","Nova Aliança do Ivaí","Hospitalizações pelo SUS - Geral por Local de Residência - Taxa de Mortalidade nas Internações (%)",3.14,1.83,3.2,2.67,3.77,2.51,2.75,2.94,2.63,2.56,2.13
"1151","Nova América da Colina","Hospitalizações pelo SUS - Geral por Local de Residência - Número de Internações",216,231,199,206,167,189,258,245,341,294,218
"1152","Nova América da Colina","Hospitalizações pelo SUS - Geral por Local de Residência - Gastos Total com Internações (R$ 1,00)",370992.95,305252.64,289891.12,253521.33,254888.14,328925.54,312156.15,504530.88,511645.86,393042.94,285422.51
"1153","Nova América da Colina","Hospitalizações pelo SUS - Geral por Local de Residência - Dias de Permanência (dias)",1149,1501,1535,1749,1449,1286,1086,1013,1660,1602,1055
"1154","Nova América da Colina","Hospitalizações pelo SUS - Geral por Local de Residência - Óbitos nas Internações",17,19,10,11,16,14,10,8,16,20,10
"1155","Nova América da Colina","Hospitalizações pelo SUS - Geral por Local de Residência - Taxa de Mortalidade nas Internações (%)",7.87,8.23,5.03,5.34,9.58,7.41,3.88,3.27,4.69,6.8,4.59
"1156","Nova Aurora","Hospitalizações pelo SUS - Geral por Local de Residência - Número de Internações",1487,1059,1028,865,865,891,1043,929,1028,1100,991
"1157","Nova Aurora","Hospitalizações pelo SUS - Geral por Local de Residência - Gastos Total com Internações (R$ 1,00)",1209850.02,1051873.64,1120578.96,1041262.26,1034762.43,1259263.97,1441160.79,1355334.85,1287380.57,1349191.53,1548567.33
"1158","Nova Aurora","Hospitalizações pelo SUS - Geral por Local de Residência - Dias de Permanência (dias)",6317,5101,5023,4238,3680,4277,5215,4399,3834,4382,3929
"1159","Nova Aurora","Hospitalizações pelo SUS - Geral por Local de Residência - Óbitos nas Internações",28,31,20,22,21,30,23,23,32,31,40
"1160","Nova Aurora","Hospitalizações pelo SUS - Geral por Local de Residência - Taxa de Mortalidade nas Internações (%)",1.88,2.93,1.95,2.54,2.43,3.37,2.21,2.48,3.11,2.82,4.04
"1161","Nova Cantu","Hospitalizações pelo SUS - Geral por Local de Residência - Número de Internações",721,652,776,677,737,788,698,823,851,852,606
"1162","Nova Cantu","Hospitalizações pelo SUS - Geral por Local de Residência - Gastos Total com Internações (R$ 1,00)",565738.51,616599.17,747839.83,499981.13,614514.99,576874.34,795480.8,739059.75,967340.6,902900.51,629387.77
"1163","Nova Cantu","Hospitalizações pelo SUS - Geral por Local de Residência - Dias de Permanência (dias)",2271,2254,2565,2092,2224,2158,2169,2262,2686,2831,2247
"1164","Nova Cantu","Hospitalizações pelo SUS - Geral por Local de Residência - Óbitos nas Internações",18,20,22,15,25,13,18,25,33,33,18
"1165","Nova Cantu","Hospitalizações pelo SUS - Geral por Local de Residência - Taxa de Mortalidade nas Internações (%)",2.5,3.07,2.84,2.22,3.39,1.65,2.58,3.04,3.88,3.87,2.97
"1166","Nova Esperança","Hospitalizações pelo SUS - Geral por Local de Residência - Número de Internações",2628,2227,2312,2218,2115,1906,1994,1945,1744,1968,1664
"1167","Nova Esperança","Hospitalizações pelo SUS - Geral por Local de Residência - Gastos Total com Internações (R$ 1,00)",2178687.39,1973294.94,2343302.69,2262204.49,2263218.41,2403101.15,2190218.41,2763832.2,2428717.76,2734652.85,2676398.18
"1168","Nova Esperança","Hospitalizações pelo SUS - Geral por Local de Residência - Dias de Permanência (dias)",12120,9958,9716,9342,9325,8562,8703,8762,7814,7960,7876
"1169","Nova Esperança","Hospitalizações pelo SUS - Geral por Local de Residência - Óbitos nas Internações",75,75,84,66,91,57,70,67,59,82,86
"1170","Nova Esperança","Hospitalizações pelo SUS - Geral por Local de Residência - Taxa de Mortalidade nas Internações (%)",2.85,3.37,3.63,2.98,4.3,2.99,3.51,3.44,3.38,4.17,5.17
"1171","Nova Esperança do Sudoeste","Hospitalizações pelo SUS - Geral por Local de Residência - Número de Internações",395,424,412,482,383,429,512,487,494,469,482
"1172","Nova Esperança do Sudoeste","Hospitalizações pelo SUS - Geral por Local de Residência - Gastos Total com Internações (R$ 1,00)",262435.09,414297.13,377853.54,623966.28,442916.85,448176.3,588307.7,633091.22,618081.35,655910.43,716450.19
"1173","Nova Esperança do Sudoeste","Hospitalizações pelo SUS - Geral por Local de Residência - Dias de Permanência (dias)",1585,1811,1603,2126,1821,1699,1705,1742,1603,1433,1807
"1174","Nova Esperança do Sudoeste","Hospitalizações pelo SUS - Geral por Local de Residência - Óbitos nas Internações",5,17,7,13,11,15,14,20,10,13,26
"1175","Nova Esperança do Sudoeste","Hospitalizações pelo SUS - Geral por Local de Residência - Taxa de Mortalidade nas Internações (%)",1.27,4.01,1.7,2.7,2.87,3.5,2.73,4.11,2.02,2.77,5.39
"1176","Nova Fátima","Hospitalizações pelo SUS - Geral por Local de Residência - Número de Internações",718,778,791,582,726,756,825,827,886,844,765
"1177","Nova Fátima","Hospitalizações pelo SUS - Geral por Local de Residência - Gastos Total com Internações (R$ 1,00)",814797.25,1228168.8,930682.97,734576.45,814402.66,1129487.43,927933,966357.72,1101596.05,1207166.14,1221501.73
"1178","Nova Fátima","Hospitalizações pelo SUS - Geral por Local de Residência - Dias de Permanência (dias)",5792,6668,6055,3368,4018,4512,4743,4508,4566,4505,4000
"1179","Nova Fátima","Hospitalizações pelo SUS - Geral por Local de Residência - Óbitos nas Internações",32,32,31,20,27,41,31,34,47,36,38
"1180","Nova Fátima","Hospitalizações pelo SUS - Geral por Local de Residência - Taxa de Mortalidade nas Internações (%)",4.46,4.11,3.92,3.44,3.72,5.42,3.76,4.11,5.3,4.27,4.97
"1181","Nova Laranjeiras","Hospitalizações pelo SUS - Geral por Local de Residência - Número de Internações",1082,849,699,684,751,770,876,738,838,905,896
"1182","Nova Laranjeiras","Hospitalizações pelo SUS - Geral por Local de Residência - Gastos Total com Internações (R$ 1,00)",696530.61,706052.69,552561.23,542615.05,584675.87,647318.56,905204.26,945651.46,941930.89,872911.12,1089325.92
"1183","Nova Laranjeiras","Hospitalizações pelo SUS - Geral por Local de Residência - Dias de Permanência (dias)",4262,3901,3101,2586,2631,2711,3199,2684,3230,3009,3315
