"","Localidade","Variável","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"3117","Kaloré","Óbitos (CID10) - Cap IV - Doenças Endócrinas, Nutricionais e Metabólicas",1,3,6,5,2,5,6,5,5,5,1
"3118","Kaloré","Óbitos (CID10) - Cap V - Transtornos Mentais e Comportamentais",NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA
"3119","Kaloré","Óbitos (CID10) - Cap VI - Doenças do Sistema Nervoso",2,NA,3,NA,NA,NA,2,1,1,2,1
"3120","Kaloré","Óbitos (CID10) - Cap IX - Doenças do Aparelho Circulatório",15,12,19,15,18,20,11,17,11,14,11
"3121","Kaloré","Óbitos (CID10) - Cap X - Doenças do Aparelho Respiratório",4,5,11,6,5,5,6,7,10,10,7
"3122","Kaloré","Óbitos (CID10) - Cap XI - Doenças do Aparelho Digestivo",1,4,1,2,4,5,1,1,2,1,2
"3123","Kaloré","Óbitos (CID10) - Cap XII - Doenças da Pele e do Tecido Celular Subcutâneo",NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA
"3124","Kaloré","Óbitos (CID10) - Cap XIII - Doenças do Sistema Osteomuscular e do Tecido Conjuntivo",NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA
"3125","Kaloré","Óbitos (CID10) - Cap XIV - Doenças do Aparelho Geniturinário",4,5,1,1,1,2,1,NA,3,2,1
"3126","Kaloré","Óbitos (CID10) - Cap XV - Gravidez, Parto e Puerpério",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3127","Kaloré","Óbitos (CID10) - Cap XVI - Algumas Afecções Originadas no Período Perinatal",NA,1,1,NA,NA,1,1,NA,NA,NA,1
"3128","Kaloré","Óbitos (CID10) - Cap XVII - Mal Formação Congênita, Deformidades, Anomalias Cromossômicas",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
"3129","Lapa","Nascidos Vivos - Total",644,623,705,625,637,637,593,565,604,579,539
"3130","Lapa","Óbitos (CID10) - Total (Mortalidade Geral)",328,308,307,296,286,321,359,314,303,326,313
"3131","Lapa","Óbitos (CID10) - Cap I - Algumas Doenças Infecciosas e Parasitárias",14,13,5,10,13,19,10,20,6,9,35
"3132","Lapa","Óbitos (CID10) - Cap II - Neoplasias (Tumores)",52,49,51,66,67,62,77,72,65,74,53
"3133","Lapa","Óbitos (CID10) - Cap III - Doenças do Sangue, Órgãos Hematopoéticos e Transtornos Imunitários",1,1,1,NA,2,NA,1,NA,2,3,1
"3134","Lapa","Óbitos (CID10) - Cap IV - Doenças Endócrinas, Nutricionais e Metabólicas",21,8,17,15,5,24,13,19,22,15,14
"3135","Lapa","Óbitos (CID10) - Cap V - Transtornos Mentais e Comportamentais",1,1,2,6,2,2,1,NA,5,5,4
"3136","Lapa","Óbitos (CID10) - Cap VI - Doenças do Sistema Nervoso",4,3,5,8,8,5,6,9,6,11,5
"3137","Lapa","Óbitos (CID10) - Cap IX - Doenças do Aparelho Circulatório",84,64,68,83,71,74,104,84,84,62,70
"3138","Lapa","Óbitos (CID10) - Cap X - Doenças do Aparelho Respiratório",38,42,41,56,50,58,64,33,34,50,28
"3139","Lapa","Óbitos (CID10) - Cap XI - Doenças do Aparelho Digestivo",13,9,12,8,17,14,17,18,15,15,12
"3140","Lapa","Óbitos (CID10) - Cap XII - Doenças da Pele e do Tecido Celular Subcutâneo",NA,NA,NA,1,2,1,1,1,NA,2,NA
"3141","Lapa","Óbitos (CID10) - Cap XIII - Doenças do Sistema Osteomuscular e do Tecido Conjuntivo",NA,NA,NA,2,2,1,2,1,1,1,NA
"3142","Lapa","Óbitos (CID10) - Cap XIV - Doenças do Aparelho Geniturinário",4,5,7,1,10,9,10,10,6,6,4
"3143","Lapa","Óbitos (CID10) - Cap XV - Gravidez, Parto e Puerpério",NA,1,NA,NA,NA,NA,NA,1,NA,1,NA
"3144","Lapa","Óbitos (CID10) - Cap XVI - Algumas Afecções Originadas no Período Perinatal",7,6,6,2,1,4,3,3,1,1,2
"3145","Lapa","Óbitos (CID10) - Cap XVII - Mal Formação Congênita, Deformidades, Anomalias Cromossômicas",2,5,4,NA,1,1,3,2,NA,3,2
"3146","Laranjal","Nascidos Vivos - Total",81,99,98,103,87,92,80,95,71,85,92
"3147","Laranjal","Óbitos (CID10) - Total (Mortalidade Geral)",28,29,36,32,29,32,35,36,39,42,35
"3148","Laranjal","Óbitos (CID10) - Cap I - Algumas Doenças Infecciosas e Parasitárias",1,1,1,NA,2,NA,2,NA,3,1,4
"3149","Laranjal","Óbitos (CID10) - Cap II - Neoplasias (Tumores)",2,6,2,3,2,2,7,6,5,5,6
"3150","Laranjal","Óbitos (CID10) - Cap III - Doenças do Sangue, Órgãos Hematopoéticos e Transtornos Imunitários",NA,NA,NA,1,1,1,1,NA,NA,1,NA
"3151","Laranjal","Óbitos (CID10) - Cap IV - Doenças Endócrinas, Nutricionais e Metabólicas",2,NA,1,NA,2,1,1,1,3,3,2
"3152","Laranjal","Óbitos (CID10) - Cap V - Transtornos Mentais e Comportamentais",1,NA,NA,1,NA,1,NA,NA,NA,NA,1
"3153","Laranjal","Óbitos (CID10) - Cap VI - Doenças do Sistema Nervoso",NA,1,NA,NA,NA,NA,1,2,3,NA,2
"3154","Laranjal","Óbitos (CID10) - Cap IX - Doenças do Aparelho Circulatório",8,6,12,16,10,15,8,15,13,11,7
"3155","Laranjal","Óbitos (CID10) - Cap X - Doenças do Aparelho Respiratório",3,5,4,2,3,2,6,7,6,9,2
"3156","Laranjal","Óbitos (CID10) - Cap XI - Doenças do Aparelho Digestivo",NA,1,3,1,2,3,1,1,1,NA,NA
"3157","Laranjal","Óbitos (CID10) - Cap XII - Doenças da Pele e do Tecido Celular Subcutâneo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3158","Laranjal","Óbitos (CID10) - Cap XIII - Doenças do Sistema Osteomuscular e do Tecido Conjuntivo",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"3159","Laranjal","Óbitos (CID10) - Cap XIV - Doenças do Aparelho Geniturinário",NA,NA,NA,1,1,NA,1,NA,NA,2,2
"3160","Laranjal","Óbitos (CID10) - Cap XV - Gravidez, Parto e Puerpério",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3161","Laranjal","Óbitos (CID10) - Cap XVI - Algumas Afecções Originadas no Período Perinatal",NA,3,2,NA,NA,2,NA,NA,1,NA,1
"3162","Laranjal","Óbitos (CID10) - Cap XVII - Mal Formação Congênita, Deformidades, Anomalias Cromossômicas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3163","Laranjeiras do Sul","Nascidos Vivos - Total",458,491,490,490,535,568,467,480,535,512,491
"3164","Laranjeiras do Sul","Óbitos (CID10) - Total (Mortalidade Geral)",208,205,210,242,219,223,253,234,231,240,240
"3165","Laranjeiras do Sul","Óbitos (CID10) - Cap I - Algumas Doenças Infecciosas e Parasitárias",2,5,3,3,3,7,3,8,6,9,8
"3166","Laranjeiras do Sul","Óbitos (CID10) - Cap II - Neoplasias (Tumores)",32,39,35,49,37,35,40,35,53,42,43
"3167","Laranjeiras do Sul","Óbitos (CID10) - Cap III - Doenças do Sangue, Órgãos Hematopoéticos e Transtornos Imunitários",1,1,NA,1,2,1,2,NA,NA,1,1
"3168","Laranjeiras do Sul","Óbitos (CID10) - Cap IV - Doenças Endócrinas, Nutricionais e Metabólicas",5,11,13,17,20,20,22,24,25,14,17
"3169","Laranjeiras do Sul","Óbitos (CID10) - Cap V - Transtornos Mentais e Comportamentais",NA,3,5,7,NA,13,6,9,5,10,5
"3170","Laranjeiras do Sul","Óbitos (CID10) - Cap VI - Doenças do Sistema Nervoso",8,4,4,4,4,6,13,2,9,12,6
"3171","Laranjeiras do Sul","Óbitos (CID10) - Cap IX - Doenças do Aparelho Circulatório",67,51,67,61,65,69,69,58,46,59,68
"3172","Laranjeiras do Sul","Óbitos (CID10) - Cap X - Doenças do Aparelho Respiratório",34,33,32,51,25,33,43,34,29,42,23
"3173","Laranjeiras do Sul","Óbitos (CID10) - Cap XI - Doenças do Aparelho Digestivo",18,7,10,11,12,9,19,16,13,10,18
"3174","Laranjeiras do Sul","Óbitos (CID10) - Cap XII - Doenças da Pele e do Tecido Celular Subcutâneo",NA,NA,NA,NA,NA,NA,NA,1,NA,1,1
"3175","Laranjeiras do Sul","Óbitos (CID10) - Cap XIII - Doenças do Sistema Osteomuscular e do Tecido Conjuntivo",NA,2,NA,1,NA,NA,1,1,2,2,1
"3176","Laranjeiras do Sul","Óbitos (CID10) - Cap XIV - Doenças do Aparelho Geniturinário",3,NA,4,2,3,2,4,3,3,2,8
"3177","Laranjeiras do Sul","Óbitos (CID10) - Cap XV - Gravidez, Parto e Puerpério",NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA
"3178","Laranjeiras do Sul","Óbitos (CID10) - Cap XVI - Algumas Afecções Originadas no Período Perinatal",3,2,6,3,1,5,4,5,3,4,5
"3179","Laranjeiras do Sul","Óbitos (CID10) - Cap XVII - Mal Formação Congênita, Deformidades, Anomalias Cromossômicas",1,NA,NA,1,1,3,1,3,1,NA,NA
"3180","Leópolis","Nascidos Vivos - Total",48,57,24,40,52,51,37,48,34,46,43
"3181","Leópolis","Óbitos (CID10) - Total (Mortalidade Geral)",37,28,26,32,35,39,30,34,14,26,30
"3182","Leópolis","Óbitos (CID10) - Cap I - Algumas Doenças Infecciosas e Parasitárias",3,1,NA,NA,3,1,2,NA,NA,1,3
"3183","Leópolis","Óbitos (CID10) - Cap II - Neoplasias (Tumores)",7,4,1,11,5,7,6,6,2,2,6
"3184","Leópolis","Óbitos (CID10) - Cap III - Doenças do Sangue, Órgãos Hematopoéticos e Transtornos Imunitários",1,NA,NA,NA,NA,2,NA,NA,NA,1,NA
"3185","Leópolis","Óbitos (CID10) - Cap IV - Doenças Endócrinas, Nutricionais e Metabólicas",2,NA,1,NA,2,3,NA,1,NA,3,NA
"3186","Leópolis","Óbitos (CID10) - Cap V - Transtornos Mentais e Comportamentais",1,1,NA,NA,2,NA,NA,NA,NA,NA,NA
"3187","Leópolis","Óbitos (CID10) - Cap VI - Doenças do Sistema Nervoso",2,NA,NA,1,NA,1,NA,NA,NA,NA,1
"3188","Leópolis","Óbitos (CID10) - Cap IX - Doenças do Aparelho Circulatório",10,11,9,8,9,14,6,10,4,8,8
"3189","Leópolis","Óbitos (CID10) - Cap X - Doenças do Aparelho Respiratório",1,5,4,3,3,1,4,5,2,4,3
"3190","Leópolis","Óbitos (CID10) - Cap XI - Doenças do Aparelho Digestivo",5,1,3,1,4,3,1,1,2,2,1
"3191","Leópolis","Óbitos (CID10) - Cap XII - Doenças da Pele e do Tecido Celular Subcutâneo",NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA
"3192","Leópolis","Óbitos (CID10) - Cap XIII - Doenças do Sistema Osteomuscular e do Tecido Conjuntivo",NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA
"3193","Leópolis","Óbitos (CID10) - Cap XIV - Doenças do Aparelho Geniturinário",NA,1,3,1,2,NA,2,3,1,1,1
"3194","Leópolis","Óbitos (CID10) - Cap XV - Gravidez, Parto e Puerpério",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3195","Leópolis","Óbitos (CID10) - Cap XVI - Algumas Afecções Originadas no Período Perinatal",NA,2,1,NA,NA,1,NA,2,NA,1,2
"3196","Leópolis","Óbitos (CID10) - Cap XVII - Mal Formação Congênita, Deformidades, Anomalias Cromossômicas",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"3197","Lidianópolis","Nascidos Vivos - Total",48,53,39,46,46,43,53,52,53,51,32
"3198","Lidianópolis","Óbitos (CID10) - Total (Mortalidade Geral)",38,23,31,40,32,39,30,50,35,42,42
"3199","Lidianópolis","Óbitos (CID10) - Cap I - Algumas Doenças Infecciosas e Parasitárias",1,1,NA,NA,NA,1,1,NA,1,1,5
"3200","Lidianópolis","Óbitos (CID10) - Cap II - Neoplasias (Tumores)",8,3,5,7,7,2,6,7,4,9,6
"3201","Lidianópolis","Óbitos (CID10) - Cap III - Doenças do Sangue, Órgãos Hematopoéticos e Transtornos Imunitários",NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
"3202","Lidianópolis","Óbitos (CID10) - Cap IV - Doenças Endócrinas, Nutricionais e Metabólicas",2,2,4,1,1,1,NA,6,6,NA,NA
"3203","Lidianópolis","Óbitos (CID10) - Cap V - Transtornos Mentais e Comportamentais",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3204","Lidianópolis","Óbitos (CID10) - Cap VI - Doenças do Sistema Nervoso",1,NA,1,1,NA,2,1,1,NA,3,NA
"3205","Lidianópolis","Óbitos (CID10) - Cap IX - Doenças do Aparelho Circulatório",10,7,7,15,13,17,11,15,9,16,13
"3206","Lidianópolis","Óbitos (CID10) - Cap X - Doenças do Aparelho Respiratório",4,6,2,5,3,4,6,10,6,7,3
"3207","Lidianópolis","Óbitos (CID10) - Cap XI - Doenças do Aparelho Digestivo",2,NA,NA,1,1,4,4,1,1,NA,5
"3208","Lidianópolis","Óbitos (CID10) - Cap XII - Doenças da Pele e do Tecido Celular Subcutâneo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3209","Lidianópolis","Óbitos (CID10) - Cap XIII - Doenças do Sistema Osteomuscular e do Tecido Conjuntivo",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"3210","Lidianópolis","Óbitos (CID10) - Cap XIV - Doenças do Aparelho Geniturinário",1,1,NA,NA,NA,NA,NA,2,NA,1,NA
"3211","Lidianópolis","Óbitos (CID10) - Cap XV - Gravidez, Parto e Puerpério",NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA
"3212","Lidianópolis","Óbitos (CID10) - Cap XVI - Algumas Afecções Originadas no Período Perinatal",NA,NA,NA,2,NA,1,NA,NA,1,NA,NA
"3213","Lidianópolis","Óbitos (CID10) - Cap XVII - Mal Formação Congênita, Deformidades, Anomalias Cromossômicas",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"3214","Lindoeste","Nascidos Vivos - Total",61,71,63,77,73,67,78,71,75,87,64
"3215","Lindoeste","Óbitos (CID10) - Total (Mortalidade Geral)",46,32,34,46,24,34,52,43,50,40,46
"3216","Lindoeste","Óbitos (CID10) - Cap I - Algumas Doenças Infecciosas e Parasitárias",NA,NA,NA,3,1,1,1,NA,1,NA,5
"3217","Lindoeste","Óbitos (CID10) - Cap II - Neoplasias (Tumores)",12,5,9,5,7,8,9,7,6,12,7
"3218","Lindoeste","Óbitos (CID10) - Cap III - Doenças do Sangue, Órgãos Hematopoéticos e Transtornos Imunitários",NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"3219","Lindoeste","Óbitos (CID10) - Cap IV - Doenças Endócrinas, Nutricionais e Metabólicas",3,2,3,4,1,2,2,3,4,3,2
"3220","Lindoeste","Óbitos (CID10) - Cap V - Transtornos Mentais e Comportamentais",NA,1,NA,2,NA,1,NA,1,NA,1,NA
"3221","Lindoeste","Óbitos (CID10) - Cap VI - Doenças do Sistema Nervoso",1,NA,NA,NA,2,3,NA,1,1,3,1
"3222","Lindoeste","Óbitos (CID10) - Cap IX - Doenças do Aparelho Circulatório",20,11,9,13,3,6,21,9,21,10,11
"3223","Lindoeste","Óbitos (CID10) - Cap X - Doenças do Aparelho Respiratório",3,5,6,4,3,4,7,7,7,2,6
"3224","Lindoeste","Óbitos (CID10) - Cap XI - Doenças do Aparelho Digestivo",1,1,3,2,1,5,4,NA,1,3,3
"3225","Lindoeste","Óbitos (CID10) - Cap XII - Doenças da Pele e do Tecido Celular Subcutâneo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"3226","Lindoeste","Óbitos (CID10) - Cap XIII - Doenças do Sistema Osteomuscular e do Tecido Conjuntivo",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
"3227","Lindoeste","Óbitos (CID10) - Cap XIV - Doenças do Aparelho Geniturinário",NA,NA,NA,NA,NA,NA,1,3,NA,1,NA
"3228","Lindoeste","Óbitos (CID10) - Cap XV - Gravidez, Parto e Puerpério",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3229","Lindoeste","Óbitos (CID10) - Cap XVI - Algumas Afecções Originadas no Período Perinatal",1,NA,NA,NA,NA,NA,NA,1,NA,NA,1
"3230","Lindoeste","Óbitos (CID10) - Cap XVII - Mal Formação Congênita, Deformidades, Anomalias Cromossômicas",1,NA,NA,NA,NA,1,NA,NA,NA,NA,1
"3231","Loanda","Nascidos Vivos - Total",316,314,351,296,329,335,266,325,355,318,323
"3232","Loanda","Óbitos (CID10) - Total (Mortalidade Geral)",166,162,126,159,184,168,166,155,168,183,182
"3233","Loanda","Óbitos (CID10) - Cap I - Algumas Doenças Infecciosas e Parasitárias",3,2,5,10,10,8,5,2,3,8,21
"3234","Loanda","Óbitos (CID10) - Cap II - Neoplasias (Tumores)",36,20,20,21,25,32,21,34,31,20,27
"3235","Loanda","Óbitos (CID10) - Cap III - Doenças do Sangue, Órgãos Hematopoéticos e Transtornos Imunitários",1,NA,1,NA,1,NA,1,NA,2,NA,2
"3236","Loanda","Óbitos (CID10) - Cap IV - Doenças Endócrinas, Nutricionais e Metabólicas",8,9,8,8,11,6,12,11,13,13,19
"3237","Loanda","Óbitos (CID10) - Cap V - Transtornos Mentais e Comportamentais",NA,3,1,1,1,1,2,2,NA,5,3
"3238","Loanda","Óbitos (CID10) - Cap VI - Doenças do Sistema Nervoso",5,6,5,4,8,1,2,5,2,10,4
"3239","Loanda","Óbitos (CID10) - Cap IX - Doenças do Aparelho Circulatório",61,59,46,58,58,61,65,55,60,56,53
"3240","Loanda","Óbitos (CID10) - Cap X - Doenças do Aparelho Respiratório",18,21,9,14,17,14,18,13,21,21,19
"3241","Loanda","Óbitos (CID10) - Cap XI - Doenças do Aparelho Digestivo",5,13,11,13,11,7,6,7,10,10,6
"3242","Loanda","Óbitos (CID10) - Cap XII - Doenças da Pele e do Tecido Celular Subcutâneo",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA
"3243","Loanda","Óbitos (CID10) - Cap XIII - Doenças do Sistema Osteomuscular e do Tecido Conjuntivo",1,NA,NA,NA,NA,NA,NA,NA,1,3,NA
"3244","Loanda","Óbitos (CID10) - Cap XIV - Doenças do Aparelho Geniturinário",3,3,NA,5,5,1,1,2,2,5,2
"3245","Loanda","Óbitos (CID10) - Cap XV - Gravidez, Parto e Puerpério",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
"3246","Loanda","Óbitos (CID10) - Cap XVI - Algumas Afecções Originadas no Período Perinatal",NA,4,3,NA,5,2,1,1,2,NA,1
"3247","Loanda","Óbitos (CID10) - Cap XVII - Mal Formação Congênita, Deformidades, Anomalias Cromossômicas",1,1,1,2,2,NA,1,NA,4,2,NA
"3248","Lobato","Nascidos Vivos - Total",41,58,58,54,57,65,52,59,55,48,48
"3249","Lobato","Óbitos (CID10) - Total (Mortalidade Geral)",25,30,29,34,47,20,33,37,28,33,31
"3250","Lobato","Óbitos (CID10) - Cap I - Algumas Doenças Infecciosas e Parasitárias",NA,NA,NA,NA,NA,2,1,NA,1,1,1
"3251","Lobato","Óbitos (CID10) - Cap II - Neoplasias (Tumores)",3,8,5,7,13,5,4,3,5,3,4
"3252","Lobato","Óbitos (CID10) - Cap III - Doenças do Sangue, Órgãos Hematopoéticos e Transtornos Imunitários",1,NA,NA,NA,3,NA,NA,NA,NA,1,NA
"3253","Lobato","Óbitos (CID10) - Cap IV - Doenças Endócrinas, Nutricionais e Metabólicas",NA,2,2,2,2,1,1,2,2,2,3
"3254","Lobato","Óbitos (CID10) - Cap V - Transtornos Mentais e Comportamentais",NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA
"3255","Lobato","Óbitos (CID10) - Cap VI - Doenças do Sistema Nervoso",1,NA,1,2,NA,1,1,2,1,2,1
"3256","Lobato","Óbitos (CID10) - Cap IX - Doenças do Aparelho Circulatório",12,8,13,7,16,3,10,18,9,10,7
"3257","Lobato","Óbitos (CID10) - Cap X - Doenças do Aparelho Respiratório",3,5,NA,5,5,2,5,3,2,7,2
"3258","Lobato","Óbitos (CID10) - Cap XI - Doenças do Aparelho Digestivo",NA,2,2,4,NA,3,3,1,2,1,1
"3259","Lobato","Óbitos (CID10) - Cap XII - Doenças da Pele e do Tecido Celular Subcutâneo",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"3260","Lobato","Óbitos (CID10) - Cap XIII - Doenças do Sistema Osteomuscular e do Tecido Conjuntivo",NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"3261","Lobato","Óbitos (CID10) - Cap XIV - Doenças do Aparelho Geniturinário",2,NA,NA,1,2,1,1,1,3,NA,3
"3262","Lobato","Óbitos (CID10) - Cap XV - Gravidez, Parto e Puerpério",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3263","Lobato","Óbitos (CID10) - Cap XVI - Algumas Afecções Originadas no Período Perinatal",NA,NA,1,1,NA,2,1,NA,NA,NA,1
"3264","Lobato","Óbitos (CID10) - Cap XVII - Mal Formação Congênita, Deformidades, Anomalias Cromossômicas",1,NA,1,NA,1,NA,NA,NA,1,NA,NA
"3265","Londrina","Nascidos Vivos - Total",6916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3266","Londrina","Óbitos (CID10) - Total (Mortalidade Geral)",3103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3267","Londrina","Óbitos (CID10) - Cap I - Algumas Doenças Infecciosas e Parasitárias",99,102,106,112,98,109,98,112,96,103,561
"3268","Londrina","Óbitos (CID10) - Cap II - Neoplasias (Tumores)",604,656,720,698,707,718,781,743,769,795,824
"3269","Londrina","Óbitos (CID10) - Cap III - Doenças do Sangue, Órgãos Hematopoéticos e Transtornos Imunitários",10,10,10,24,18,10,19,16,15,15,15
"3270","Londrina","Óbitos (CID10) - Cap IV - Doenças Endócrinas, Nutricionais e Metabólicas",103,131,183,413,259,270,276,265,215,193,191
"3271","Londrina","Óbitos (CID10) - Cap V - Transtornos Mentais e Comportamentais",48,67,63,61,53,44,45,38,21,33,47
"3272","Londrina","Óbitos (CID10) - Cap VI - Doenças do Sistema Nervoso",134,148,166,170,172,211,186,231,268,307,241
"3273","Londrina","Óbitos (CID10) - Cap IX - Doenças do Aparelho Circulatório",934,968,NA,888,941,939,979,918,870,874,833
"3274","Londrina","Óbitos (CID10) - Cap X - Doenças do Aparelho Respiratório",364,358,343,334,424,469,399,390,454,476,428
"3275","Londrina","Óbitos (CID10) - Cap XI - Doenças do Aparelho Digestivo",150,190,205,179,215,208,184,210,226,213,241
"3276","Londrina","Óbitos (CID10) - Cap XII - Doenças da Pele e do Tecido Celular Subcutâneo",7,10,5,2,9,2,10,11,16,18,33
"3277","Londrina","Óbitos (CID10) - Cap XIII - Doenças do Sistema Osteomuscular e do Tecido Conjuntivo",19,17,22,16,19,28,27,14,21,25,29
"3278","Londrina","Óbitos (CID10) - Cap XIV - Doenças do Aparelho Geniturinário",73,66,63,46,64,81,62,83,107,131,139
"3279","Londrina","Óbitos (CID10) - Cap XV - Gravidez, Parto e Puerpério",5,4,1,1,6,6,2,3,4,4,7
"3280","Londrina","Óbitos (CID10) - Cap XVI - Algumas Afecções Originadas no Período Perinatal",48,41,51,47,39,39,31,57,39,37,42
"3281","Londrina","Óbitos (CID10) - Cap XVII - Mal Formação Congênita, Deformidades, Anomalias Cromossômicas",31,28,33,34,29,26,29,17,32,40,34
"3282","Luiziana","Nascidos Vivos - Total",119,122,133,105,94,110,105,84,95,94,92
"3283","Luiziana","Óbitos (CID10) - Total (Mortalidade Geral)",47,46,41,53,55,66,62,56,40,45,57
"3284","Luiziana","Óbitos (CID10) - Cap I - Algumas Doenças Infecciosas e Parasitárias",2,1,2,3,1,1,NA,2,NA,NA,1
"3285","Luiziana","Óbitos (CID10) - Cap II - Neoplasias (Tumores)",6,9,13,7,11,14,14,7,4,9,10
"3286","Luiziana","Óbitos (CID10) - Cap III - Doenças do Sangue, Órgãos Hematopoéticos e Transtornos Imunitários",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"3287","Luiziana","Óbitos (CID10) - Cap IV - Doenças Endócrinas, Nutricionais e Metabólicas",3,6,4,7,8,5,4,4,2,2,2
"3288","Luiziana","Óbitos (CID10) - Cap V - Transtornos Mentais e Comportamentais",NA,1,NA,NA,NA,4,NA,NA,NA,NA,NA
"3289","Luiziana","Óbitos (CID10) - Cap VI - Doenças do Sistema Nervoso",1,2,1,NA,1,1,1,1,2,NA,2
"3290","Luiziana","Óbitos (CID10) - Cap IX - Doenças do Aparelho Circulatório",12,6,9,14,13,16,16,12,14,14,20
"3291","Luiziana","Óbitos (CID10) - Cap X - Doenças do Aparelho Respiratório",6,4,2,12,7,6,10,13,8,8,7
"3292","Luiziana","Óbitos (CID10) - Cap XI - Doenças do Aparelho Digestivo",1,3,1,1,5,4,5,5,2,4,3
"3293","Luiziana","Óbitos (CID10) - Cap XII - Doenças da Pele e do Tecido Celular Subcutâneo",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
"3294","Luiziana","Óbitos (CID10) - Cap XIII - Doenças do Sistema Osteomuscular e do Tecido Conjuntivo",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"3295","Luiziana","Óbitos (CID10) - Cap XIV - Doenças do Aparelho Geniturinário",NA,1,NA,2,1,3,1,2,NA,NA,1
"3296","Luiziana","Óbitos (CID10) - Cap XV - Gravidez, Parto e Puerpério",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3297","Luiziana","Óbitos (CID10) - Cap XVI - Algumas Afecções Originadas no Período Perinatal",1,1,NA,NA,NA,1,NA,NA,NA,NA,NA
"3298","Luiziana","Óbitos (CID10) - Cap XVII - Mal Formação Congênita, Deformidades, Anomalias Cromossômicas",NA,NA,NA,NA,2,1,NA,2,1,NA,NA
"3299","Lunardelli","Nascidos Vivos - Total",56,63,73,46,59,61,52,56,67,54,49
"3300","Lunardelli","Óbitos (CID10) - Total (Mortalidade Geral)",38,38,34,35,42,36,44,55,46,40,44
"3301","Lunardelli","Óbitos (CID10) - Cap I - Algumas Doenças Infecciosas e Parasitárias",NA,1,1,1,2,3,NA,NA,NA,NA,1
"3302","Lunardelli","Óbitos (CID10) - Cap II - Neoplasias (Tumores)",8,10,5,5,7,3,14,4,7,13,9
"3303","Lunardelli","Óbitos (CID10) - Cap III - Doenças do Sangue, Órgãos Hematopoéticos e Transtornos Imunitários",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"3304","Lunardelli","Óbitos (CID10) - Cap IV - Doenças Endócrinas, Nutricionais e Metabólicas",1,5,2,3,3,2,3,8,6,3,4
"3305","Lunardelli","Óbitos (CID10) - Cap V - Transtornos Mentais e Comportamentais",NA,3,NA,NA,1,NA,NA,NA,1,1,NA
"3306","Lunardelli","Óbitos (CID10) - Cap VI - Doenças do Sistema Nervoso",2,2,1,4,2,2,2,4,3,NA,1
"3307","Lunardelli","Óbitos (CID10) - Cap IX - Doenças do Aparelho Circulatório",18,6,13,10,17,15,14,23,17,13,12
"3308","Lunardelli","Óbitos (CID10) - Cap X - Doenças do Aparelho Respiratório",2,4,3,5,2,4,2,7,6,5,7
"3309","Lunardelli","Óbitos (CID10) - Cap XI - Doenças do Aparelho Digestivo",3,1,4,2,5,3,2,3,1,2,5
"3310","Lunardelli","Óbitos (CID10) - Cap XII - Doenças da Pele e do Tecido Celular Subcutâneo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
